Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success
173,28058,-22.61765662604708,200,0.010000000000000009,12.089628946781158,0
174,28258,-25.171627594585708,200,0.010000000000000009,17.601695962548256,0
175,28458,-24.30766865891513,200,0.010000000000000009,13.34205106139183,0
176,28658,-24.285221908206434,200,0.010000000000000009,13.214162833690644,0
177,28858,-22.35456410187228,200,0.010000000000000009,16.005195249915122,0
178,29058,-23.244225893803645,200,0.010000000000000009,14.401518709659577,0
179,29258,-25.297680548466428,200,0.010000000000000009,11.90321249961853,0
180,29458,-23.45935361556109,200,0.010000000000000009,11.93512377500534,0
181,29658,-28.195770877831396,200,0.010000000000000009,18.074685717821122,0
182,29858,-22.956481818854968,200,0.010000000000000009,16.898064177036286,0
183,30058,-19.282165766548175,200,0.010000000000000009,15.878299930095672,0
184,30258,-24.731276197382513,200,0.010000000000000009,17.797572738528253,0
185,30458,-19.367196541433017,200,0.010000000000000009,19.2530169403553,0
186,30658,-24.260798170871677,200,0.010000000000000009,15.145404864549636,0
187,30858,-24.14510293043354,200,0.010000000000000009,14.047917631864548,0
188,31058,-25.178798752452533,200,0.010000000000000009,18.079442282915114,0
189,31258,-23.33848577036526,200,0.010000000000000009,14.411729598641395,0
190,31458,-21.03393397401576,200,0.010000000000000009,14.715208324193954,0
191,31658,-24.043804894510515,200,0.010000000000000009,13.036237002015113,0
192,31858,-24.33567972529274,200,0.010000000000000009,10.047264446020126,0
193,32058,-23.91061730012137,200,0.010000000000000009,12.923144336938858,0
194,32258,-22.812142502938876,200,0.010000000000000009,11.241641126275063,0
195,32458,-20.48306438575719,200,0.010000000000000009,9.395055638551712,0
196,32658,-24.16595571845964,200,0.010000000000000009,9.907428631782532,0
197,32858,-23.07956795802723,200,0.010000000000000009,12.17021995127201,0
198,33058,-22.06469845352627,200,0.010000000000000009,6.693257392644882,0
199,33258,-23.24299068627611,200,0.010000000000000009,6.338577798604965,0
200,33458,-25.961829872088,200,0.010000000000000009,5.623346560001373,0
201,33658,-19.447717228595035,200,0.010000000000000009,4.20834545314312,0
202,33858,-20.827170615766963,200,0.010000000000000009,4.011108558773994,0
203,34058,-21.431619663405556,200,0.010000000000000009,4.693275676369667,0
204,34258,-23.618447384723574,200,0.010000000000000009,2.685402790606022,0
205,34458,-20.987839554674814,200,0.010000000000000009,3.823809107244015,0
206,34658,-21.72219556408546,200,0.010000000000000009,2.4186197245121,0
207,34858,-22.00248943983667,200,0.010000000000000009,1.6980577239394188,0
208,35058,-20.146720807594125,200,0.010000000000000009,1.2614279931783676,0
209,35258,-21.097601948468252,200,0.010000000000000009,1.7698537456989287,0
210,35458,-19.750952990235575,200,0.010000000000000009,1.3757673305273057,0
211,35658,-17.679609480852026,200,0.010000000000000009,0.6976315654814244,0
212,35858,-17.076755924527674,200,0.010000000000000009,0.5786300331354142,0
213,36058,-19.186933167030315,200,0.010000000000000009,0.5406327821314335,0
214,36258,-15.653431724961104,200,0.010000000000000009,0.46638491705060003,0
215,36458,-16.187151414465113,200,0.010000000000000009,0.42713298127055166,0
216,36658,-17.322319900863103,200,0.010000000000000009,0.4079312305152416,0
217,36858,-16.907221834310047,200,0.010000000000000009,0.3736325944960117,0
218,37058,-16.100434296822066,200,0.010000000000000009,0.37054931178689005,0
219,37258,-16.314831907840794,200,0.010000000000000009,0.35279195934534074,0
220,37458,-19.703510578129933,200,0.010000000000000009,0.3250598791986704,0
221,37658,-24.940468728550442,200,0.010000000000000009,0.33052405081689357,0
222,37858,-18.160621139183085,200,0.010000000000000009,0.31952999167144297,0
223,38058,-24.35379726150747,200,0.010000000000000009,0.3165714616328478,0
224,38258,-27.447374778070024,200,0.010000000000000009,0.30780785515904424,0
225,38458,-20.436444849631986,200,0.010000000000000009,0.30360447280108926,0
226,38658,-23.219027531228743,200,0.010000000000000009,0.31529699705541137,0
227,38858,-28.842764024205113,200,0.010000000000000009,0.3115380793809891,0
228,39058,-26.224930841639647,200,0.010000000000000009,0.32437320686876775,0
229,39258,-22.46692993284501,200,0.010000000000000009,0.3168056146800518,0
230,39458,-19.084194343937103,200,0.010000000000000009,0.29845663756132124,0
231,39658,-24.69846331467362,200,0.010000000000000009,0.2874513664096594,0
232,39858,-23.92332317986353,200,0.010000000000000009,0.27601611621677874,0
233,40058,-24.76090095810419,200,0.010000000000000009,0.2789921296387911,0
234,40258,-18.469494045555894,200,0.010000000000000009,0.269095409065485,0
235,40458,-24.65532989564809,200,0.010000000000000009,0.2522549357265234,0
236,40658,-19.00702768608316,200,0.010000000000000009,0.2519337677210569,0
237,40858,-18.689939879768286,200,0.010000000000000009,0.24504854507744311,0
238,41058,-23.201576592754517,200,0.010000000000000009,0.23607356242835523,0
239,41258,-17.667255550695188,200,0.010000000000000009,0.2202003797143698,0
240,41458,-21.81932045986587,200,0.010000000000000009,0.20881317898631097,0
241,41658,-17.22928062168535,200,0.010000000000000009,0.2108133377879858,0
242,41858,-16.965465104282988,200,0.010000000000000009,0.20143228016793727,0
243,42058,-19.89694969895755,200,0.010000000000000009,0.1928087770193815,0
244,42258,-18.685509171638234,200,0.010000000000000009,0.1869726513326168,0
245,42458,-20.572378394520438,200,0.010000000000000009,0.17394838813692332,0
246,42658,-14.881226320912686,200,0.010000000000000009,0.16736731223762036,0
247,42858,-17.51074771125202,200,0.010000000000000009,0.15436032138764857,0
248,43058,-17.652878122029204,200,0.010000000000000009,0.15295390862971545,0
249,43258,-15.998919509520766,200,0.010000000000000009,0.14679331809282303,0
250,43458,-17.39748568742554,200,0.010000000000000009,0.14176252525299787,0
251,43658,-17.721681023387816,200,0.010000000000000009,0.1356320906430483,0
252,43858,-14.565709465569999,200,0.010000000000000009,0.12711805667728185,0
253,44058,-16.713705148301276,200,0.010000000000000009,0.1246511260420084,0
254,44258,-16.13384739698347,200,0.010000000000000009,0.12112246764823795,0
255,44458,-12.904579796913126,200,0.010000000000000009,0.11886097311973572,0
256,44658,-15.238826259150672,200,0.010000000000000009,0.12040916316211224,0
257,44858,-14.877757481463245,200,0.010000000000000009,0.11413001995533704,0
258,45058,-12.668297139468196,200,0.010000000000000009,0.1117194326594472,0
259,45258,-12.395773080571448,200,0.010000000000000009,0.10562277756631375,0
260,45458,-11.427643806059105,200,0.010000000000000009,0.10076877057552337,0
261,45658,-12.145857100720194,200,0.010000000000000009,0.10755552239716053,0
262,45800,-154.13682400691337,142,0.010000000000000009,0.09962945074682504,0
263,45920,-151.8736840595998,120,0.010000000000000009,1.4815644667173424,0
264,46065,-154.38849952198606,145,0.010000000000000009,5.053938959025103,0
265,46265,-20.989476021767192,200,0.010000000000000009,6.519592678770423,0
266,46392,-152.49839969372428,127,0.010000000000000009,4.444322130107504,0
267,46470,-147.38042826907824,78,0.010000000000000009,4.114804552151607,0
268,46602,-151.91950559521564,132,0.010000000000000009,13.087211820663828,0
269,46657,-144.6156501160965,55,0.010000000000000009,15.186188877170736,0
270,46725,-145.93587330365435,68,0.010000000000000009,13.83501437394058,0
271,46925,-31.052459055928683,200,0.010000000000000009,14.904047081768512,0
272,46992,-144.9849050707719,67,0.010000000000000009,7.350074189367579,0
273,47192,-31.42124742876413,200,0.010000000000000009,16.5421208691597,0
274,47263,-153.0607915043245,71,0.010000000000000009,13.280718192668028,0
275,47463,-36.42964722767319,200,0.010000000000000009,16.32550015479326,0
276,47563,-166.71133939060687,100,0.010000000000000009,13.84767766535282,0
277,47632,-154.19787078939166,69,0.010000000000000009,26.044675735459812,0
278,47737,-176.0053156401033,105,0.010000000000000009,23.179699196134294,0
279,47937,-46.19050721047095,200,0.010000000000000009,21.5302784833312,0
280,48007,-152.88017485628168,70,0.010000000000000009,25.84423644202096,0
281,48138,-178.45478975280605,131,0.010000000000000009,19.91878650024647,0
282,48210,-154.17060952435648,72,0.010000000000000009,25.818942967388367,0
283,48410,-11.051729569352704,200,0.010000000000000009,20.841198164224625,0
284,48610,-32.09480751534493,200,0.010000000000000009,17.55356876552105,0
285,48810,-10.475627582550857,200,0.010000000000000009,21.09681208372116,0
286,48909,-167.7178903771469,99,0.010000000000000009,22.76695187886556,0
287,49109,-17.772377399225046,200,0.010000000000000009,20.71591037094593,0
288,49309,-6.636797088216322,200,0.010000000000000009,25.6350031208992,0
289,49388,-160.68307980807415,79,0.010000000000000009,21.63629380660721,0
290,49588,-10.27828712909394,200,0.010000000000000009,23.71793705880642,0
291,49773,412.01724039429564,185,0.010000000000000009,24.685878842585797,1
292,49973,-12.25160190783121,200,0.010000000000000009,30.687409130334853,0
293,50173,201.5476022926208,200,0.010000000000000009,31.16565657258034,0
294,50326,-182.2639858272758,153,0.010000000000000009,33.64653642348994,0
295,50526,-35.64263639654715,200,0.010000000000000009,38.04039733409881,0
296,50726,-24.32385545022035,200,0.010000000000000009,29.416220120191575,0
297,50802,-152.0272077109645,76,0.010000000000000009,36.5341353855635,0
298,50960,-166.51186512732625,158,0.010000000000000009,30.31641404689113,0
299,51160,-13.432725628955343,200,0.010000000000000009,35.24544154882431,0
300,51360,-16.600244039545405,200,0.010000000000000009,37.359718136787414,0
301,51560,-7.726876581649095,200,0.010000000000000009,33.589876428842544,0
302,51590,-147.86728950618743,30,0.010000000000000009,36.15360118548075,0
303,51790,200.41988300701263,200,0.010000000000000009,31.774042605161668,0
304,51990,-8.694587269938696,200,0.010000000000000009,38.465483753681184,0
305,52190,-9.988266751217967,200,0.010000000000000009,40.96531735539436,0
306,52390,-9.47701281521064,200,0.010000000000000009,44.18109322071076,0
307,52590,-8.232993892827661,200,0.010000000000000009,38.488440474271776,0
308,52790,-10.640384920025035,200,0.010000000000000009,42.4761815226078,0
309,52990,-17.224201802046267,200,0.010000000000000009,29.5813631606102,0
310,53074,-152.97855810180027,84,0.010000000000000009,34.81779444217682,0
311,53180,-155.61074502937484,106,0.010000000000000009,37.03687650302671,0
312,53380,-17.47462369138125,200,0.010000000000000009,36.783090252876285,0
313,53580,-22.854644164863494,200,0.010000000000000009,39.280834103822706,0
314,53780,-13.856020731422145,200,0.010000000000000009,39.204086834192275,0
315,53980,-26.520470455804464,200,0.010000000000000009,34.55235315799713,0
316,54180,-21.508808470283352,200,0.010000000000000009,32.90780497789383,0
317,54380,-14.789117960342484,200,0.010000000000000009,36.097396066188814,0
318,54580,-30.19172562543322,200,0.010000000000000009,29.889213074445724,0
319,54780,-22.447872538759192,200,0.010000000000000009,31.566258841753005,0
320,54980,-17.343959120121745,200,0.010000000000000009,34.24342923283577,0
321,55180,-13.497596905991527,200,0.010000000000000009,31.319679614305496,0
322,55380,-15.885684366062225,200,0.010000000000000009,29.161261932849882,0
323,55580,-18.190348218352675,200,0.010000000000000009,35.12966604948044,0
324,55780,-10.806747042438948,200,0.010000000000000009,37.604399843215944,0
325,55980,-20.995341083433825,200,0.010000000000000009,33.0229302740097,0
326,56180,-19.089387919635293,200,0.010000000000000009,31.407565445899962,0
327,56380,-12.20141908259927,200,0.010000000000000009,30.14125265479088,0
328,56580,-8.409443237450922,200,0.010000000000000009,32.68368747115135,0
329,56780,-28.080208020090033,200,0.010000000000000009,33.05268246650696,0
330,56912,-155.1897688900441,132,0.010000000000000009,24.896579019951098,0
331,57002,-151.85370509477048,90,0.010000000000000009,29.187262370851304,0
332,57202,-14.382588289854555,200,0.010000000000000009,24.44289272904396,0
333,57402,-12.515520482296798,200,0.010000000000000009,31.17789183616638,0
334,57602,-19.156425936790534,200,0.010000000000000009,26.413150172233582,0
335,57802,-17.008825853819424,200,0.010000000000000009,26.798947396278383,0
336,58002,-33.77670574628621,200,0.010000000000000009,24.76329790353775,0
337,58202,-32.0380128661065,200,0.010000000000000009,23.13361158967018,0
338,58402,-32.92949808148606,200,0.010000000000000009,29.622546253204344,0
339,58602,-34.44476666926672,200,0.010000000000000009,22.938008741140365,0
340,58802,-34.27627234152498,200,0.010000000000000009,23.089532253742217,0
341,59002,-20.738824464608143,200,0.010000000000000009,27.930337415933607,0
342,59202,197.92026597001777,200,0.010000000000000009,31.68126845598221,0
343,59402,-11.687109316681989,200,0.010000000000000009,29.18528252363205,0
344,59602,-9.321844873451084,200,0.010000000000000009,33.933887612819674,0
345,59802,-9.73446644729168,200,0.010000000000000009,30.355530548095704,0
346,59858,-150.14365883125987,56,0.010000000000000009,25.63860493046897,0
347,59973,-156.0336248119214,115,0.010000000000000009,27.40080690383911,0
348,60173,-17.03999284464111,200,0.010000000000000009,25.224106078147887,0
349,60373,-18.102694394864038,200,0.010000000000000009,19.96099650621414,0
350,60573,-17.017809399799393,200,0.010000000000000009,19.19353324174881,0
351,60773,-16.035077050023784,200,0.010000000000000009,23.78958477973938,0
352,60924,38.60027510152764,151,0.010000000000000009,23.12954648756823,0
353,61124,-13.406363934907256,200,0.010000000000000009,22.84200201034546,0
354,61324,186.06043577316396,200,0.010000000000000009,24.92305389404297,0
355,61492,-159.13419958621392,168,0.010000000000000009,25.649316344942367,0
356,61681,-164.1553263585164,189,0.010000000000000009,33.05378182224496,0
357,61881,187.5005755994756,200,0.010000000000000009,26.780264048576356,0
358,62081,-8.573826520074203,200,0.010000000000000009,28.522269585132598,0
359,62281,-17.631907633722555,200,0.010000000000000009,29.141814517974854,0
360,62481,-33.80413753491095,200,0.010000000000000009,31.79581652879715,0
361,62681,188.15886316053582,200,0.010000000000000009,32.07843861103058,0
362,62881,-16.41163118615571,200,0.010000000000000009,25.484694015979766,0
363,63062,-163.2298469397931,181,0.010000000000000009,29.419792525676073,0
364,63262,-38.837891553854504,200,0.010000000000000009,27.66561402320862,0
365,63283,-146.3461320632749,21,0.010000000000000009,37.01464877809797,0
366,63483,-36.63086654719215,200,0.010000000000000009,29.631510581970215,0
367,63516,-144.84763950774706,33,0.010000000000000009,30.774771011236943,0
368,63716,-36.181845953116955,200,0.010000000000000009,30.75548615694046,0
369,63899,-160.7077169903233,183,0.010000000000000009,32.03775650816537,0
370,63963,-150.58313417215336,64,0.010000000000000009,28.205951012670994,0
371,64000,-148.8486794436563,37,0.010000000000000009,24.81805794947856,0
372,64074,-150.99798711484195,74,0.010000000000000009,36.861727933625914,0
373,64136,-150.7027765964135,62,0.010000000000000009,44.19053399178289,0
374,64176,-143.77175502416122,40,0.010000000000000009,28.915938448905944,0
375,64256,-147.88103803609297,80,0.010000000000000009,40.48552966117859,0
376,64299,-148.76776699663353,43,0.010000000000000009,43.25978232538977,0
377,64346,-145.4483258529958,47,0.010000000000000009,44.2117782755101,0
378,64366,-146.28408825002592,20,0.010000000000000009,44.159975147247316,0
379,64401,-144.59145323035224,35,0.010000000000000009,32.90841233389718,0
380,64601,-39.676942727327884,200,0.010000000000000009,48.393987884521486,0
381,64801,-37.5211939083619,200,0.010000000000000009,39.81764259576798,0
382,65001,-15.220115802001455,200,0.010000000000000009,41.525883870124815,0
383,65021,-147.08585016078638,20,0.010000000000000009,42.38982105255127,0
384,65221,-39.99673441882095,200,0.010000000000000009,47.840919942855834,0
385,65242,-146.595595086271,21,0.010000000000000009,52.782419204711914,0
386,65301,-149.96476331598424,59,0.010000000000000009,47.195820840738584,0
387,65501,188.3134458493607,200,0.010000000000000009,43.85153754711151,0
388,65701,-14.912106760802372,200,0.010000000000000009,58.99579957962036,0
389,65901,194.29022780165215,200,0.010000000000000009,49.09336486339569,0
390,65934,-145.2059503468963,33,0.010000000000000009,38.16581104740952,0
391,65980,-145.09706281288388,46,0.010000000000000009,68.24410117190817,0
392,66180,189.8005612625816,200,0.010000000000000009,59.104617290496826,0
393,66380,190.35352499074455,200,0.010000000000000009,54.0967495393753,0
394,66580,186.57498346643862,200,0.010000000000000009,66.21794285774232,0
395,66662,-147.6239347390161,82,0.010000000000000009,52.84033615996198,0
396,66862,187.25265982929415,200,0.010000000000000009,61.08936025619507,0
397,67062,193.89746444382428,200,0.010000000000000009,70.70291336536407,0
398,67262,-9.091967216720802,200,0.010000000000000009,84.17065176963806,0
399,67462,190.1990008946956,200,0.010000000000000009,72.71653994560242,0
400,67662,191.38940197115286,200,0.010000000000000009,73.5073318719864,0
