Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success
164,4656,209.61990573423475,31,0.010000000000000009,13.915689183338996,1
165,4673,205.73753572856106,17,0.010000000000000009,13.447943420094603,1
166,4705,213.64946097855514,32,0.010000000000000009,12.492458694148809,1
167,4727,207.38140241772723,22,0.010000000000000009,12.819374557245862,1
168,4748,206.85540108651475,21,0.010000000000000009,12.71326632868676,1
169,4766,207.11437222223284,18,0.010000000000000009,12.706441221137842,1
170,4794,208.98379782210355,28,0.010000000000000009,12.87885711421924,1
171,4800,202.46790772314154,6,0.010000000000000009,11.448981223007044,1
172,4837,214.6098859357372,37,0.010000000000000009,12.610249688899195,1
173,4846,202.9463950199232,9,0.010000000000000009,13.734741111596426,1
174,4875,212.2182102196532,29,0.010000000000000009,11.157944236849916,1
175,4905,210.45053604523605,30,0.010000000000000009,13.182863430927197,1
176,4920,204.80206176035523,15,0.010000000000000009,13.814638394117356,1
177,4931,203.00948182704042,11,0.010000000000000009,10.895262178372253,1
178,4953,207.06345630490645,22,0.010000000000000009,12.180701998824423,1
179,4972,207.4930969330087,19,0.010000000000000009,11.945435051071016,1
180,4989,207.0640868838263,17,0.010000000000000009,12.288873020340414,1
181,5011,210.25468897764634,22,0.010000000000000009,12.854990604248913,1
182,5028,206.34352489531378,17,0.010000000000000009,12.338573328712407,1
183,5060,212.1548534439485,32,0.010000000000000009,12.11908580455929,1
184,5073,204.400853362348,13,0.010000000000000009,11.502035275101662,1
185,5085,203.67368304156815,12,0.010000000000000009,12.501523016641537,1
186,5120,212.79387527608498,35,0.010000000000000009,12.677183721746717,1
187,5150,210.93445930933177,30,0.010000000000000009,13.221932534128428,1
188,5174,208.03413192615554,24,0.010000000000000009,11.225701224679748,1
189,5183,202.18598972376955,9,0.010000000000000009,11.227254408929083,1
190,5201,206.78558059075667,18,0.010000000000000009,11.706159489850203,1
191,5232,211.8458546208989,31,0.010000000000000009,10.497963259056691,1
192,5264,211.57091017048643,32,0.010000000000000009,10.84161468129605,1
193,5299,218.23279990690907,35,0.010000000000000009,9.672466391112124,1
194,5332,213.43019602266818,33,0.010000000000000009,10.931046424038483,1
195,5368,213.4085815921232,36,0.010000000000000009,10.687317036920124,1
196,5394,212.19746729560336,26,0.010000000000000009,10.025512717950802,1
197,5418,208.85433561835444,24,0.010000000000000009,10.452757207055887,1
198,5448,210.68996150060184,30,0.010000000000000009,10.118578365941842,1
199,5457,203.64068909128073,9,0.010000000000000009,11.188170280721453,1
200,5484,209.24334815624775,27,0.010000000000000009,10.263340595695707,1
201,5501,205.9806261359501,17,0.010000000000000009,11.185296780046295,1
202,5518,203.64641646789877,17,0.010000000000000009,10.542111100519405,1
203,5543,211.27398206533715,25,0.010000000000000009,10.345429877638816,1
204,5563,207.09566242490595,20,0.010000000000000009,11.179699128121138,1
205,5590,211.20454126871314,27,0.010000000000000009,10.831819832324982,1
206,5616,208.03575091972212,26,0.010000000000000009,10.423180464082039,1
207,5661,216.5338581434205,45,0.010000000000000009,11.631243861218293,1
208,5674,204.46654331725017,13,0.010000000000000009,10.997344009005106,1
209,5703,210.987754263974,29,0.010000000000000009,10.303274555452939,1
210,5739,213.53820922771095,36,0.010000000000000009,10.10826277008487,1
211,5770,211.999187880714,31,0.010000000000000009,10.021143261463411,1
212,5784,202.52038491932493,14,0.010000000000000009,11.214546013091292,1
213,5813,211.76681375102925,29,0.010000000000000009,10.115232169628143,1
214,5843,213.54590310821285,30,0.010000000000000009,10.003029515842597,1
215,5878,213.09039005282304,35,0.010000000000000009,9.17835315572364,1
216,5907,211.49680301626304,29,0.010000000000000009,9.635197407726583,1
217,5929,207.5616720238521,22,0.010000000000000009,8.074173653667623,1
218,5956,210.32362601293454,27,0.010000000000000009,7.976468377643162,1
219,5991,213.4711726530614,35,0.010000000000000009,8.30428627218519,1
220,6027,212.71689961717263,36,0.010000000000000009,8.70093928443061,1
221,6039,204.34343108087472,12,0.010000000000000009,6.964685867850979,1
222,6052,202.85530419337852,13,0.010000000000000009,6.956902428315236,1
223,6071,206.3689314773351,19,0.010000000000000009,6.820566756160636,1
224,6083,205.07090150346838,12,0.010000000000000009,6.8064309284091,1
225,6106,207.0145193076583,23,0.010000000000000009,8.772877735288247,1
226,6115,202.4622719625843,9,0.010000000000000009,8.044420427746243,1
227,6141,209.80860481346883,26,0.010000000000000009,8.234570880348866,1
228,6153,202.15557790438802,12,0.010000000000000009,7.901406527807315,1
229,6169,204.78331069772662,16,0.010000000000000009,7.797359027899802,1
230,6207,213.3474894839385,38,0.010000000000000009,7.8541160196458035,1
231,6228,208.58344724632965,21,0.010000000000000009,7.4442881143518855,1
232,6248,208.07596665996618,20,0.010000000000000009,7.6241775959730145,1
233,6264,204.95986909099693,16,0.010000000000000009,7.4204965103417635,1
234,6282,207.51509012091057,18,0.010000000000000009,8.014387499127123,1
235,6291,203.0303798757688,9,0.010000000000000009,7.973739081786738,1
236,6323,211.4061912981826,32,0.010000000000000009,8.532184699550271,1
237,6362,214.42845722850495,39,0.010000000000000009,8.665042985517244,1
238,6389,210.30310675470574,27,0.010000000000000009,7.80092371945028,1
239,6411,208.84947619197027,22,0.010000000000000009,8.143569870428605,1
240,6448,216.1502482525924,37,0.010000000000000009,8.13635573576431,1
241,6475,212.66353735357913,27,0.010000000000000009,8.200370756840265,1
242,6498,208.8352463951424,23,0.010000000000000009,8.494625363660896,1
243,6520,208.9857977686957,22,0.010000000000000009,8.122624820606275,1
244,6553,210.50858666039628,33,0.010000000000000009,7.931268914405144,1
245,6566,203.75295100730142,13,0.010000000000000009,6.8676234397750635,1
246,6586,207.2560616055024,20,0.010000000000000009,7.325734717398882,1
247,6616,211.46661777693413,30,0.010000000000000009,7.7242182443539305,1
248,6642,210.2503889727409,26,0.010000000000000009,6.562202202012906,1
249,6659,205.20086314203888,17,0.010000000000000009,7.542706166120136,1
250,6689,210.7328948334403,30,0.010000000000000009,8.223514461765687,1
251,6717,209.11073752162125,28,0.010000000000000009,6.804720629272716,1
252,6753,215.84531340397285,36,0.010000000000000009,5.925466453242633,1
253,6766,203.11672509705798,13,0.010000000000000009,6.776376458887871,1
254,6781,204.73361225043675,15,0.010000000000000009,6.535770260294279,1
255,6804,208.80234958949336,23,0.010000000000000009,6.197279590303483,1
256,6811,202.08345051309678,7,0.010000000000000009,6.430052167602947,1
257,6850,213.69844035059572,39,0.010000000000000009,6.012356534982339,1
258,6882,214.15440104811296,32,0.010000000000000009,6.5533398853149265,1
259,6894,205.0850041735003,12,0.010000000000000009,6.339746676385403,1
260,6931,214.01566138320513,37,0.010000000000000009,6.597923896401315,1
261,6963,211.5975772032217,32,0.010000000000000009,7.178780748508871,1
262,6976,203.71716550699202,13,0.010000000000000009,6.538589782439745,1
263,6994,206.76842034206476,18,0.010000000000000009,6.474018221928014,1
264,7009,203.30038991656457,15,0.010000000000000009,5.710372269650301,1
265,7040,211.84810492595565,31,0.010000000000000009,5.745986366704587,1
266,7074,211.79191629759578,34,0.010000000000000009,6.476967300343163,1
267,7106,210.46636496367066,32,0.010000000000000009,5.827417526394129,1
268,7148,217.62391771632136,42,0.010000000000000009,5.807869514361734,1
269,7161,206.15905241063402,13,0.010000000000000009,6.338108423810739,1
270,7177,204.78180853318014,16,0.010000000000000009,5.467848244123161,1
271,7211,213.2313807608082,34,0.010000000000000009,6.199807873543571,1
272,7236,211.27074503309615,25,0.010000000000000009,6.345715308487415,1
273,7257,206.78912978574093,21,0.010000000000000009,5.97190703806423,1
274,7279,206.49659280349798,22,0.010000000000000009,6.817549463361502,1
275,7295,207.45897951211293,16,0.010000000000000009,6.716184220276773,1
276,7315,205.65387012248232,20,0.010000000000000009,5.459937124699354,1
277,7335,207.61259455707432,20,0.010000000000000009,5.2731213718652725,1
278,7347,204.77699267069588,12,0.010000000000000009,5.952892804518342,1
279,7373,211.12141701283892,26,0.010000000000000009,6.177998940532024,1
280,7406,213.97649402050058,33,0.010000000000000009,5.673433415591717,1
281,7419,203.98783246827367,13,0.010000000000000009,5.404711218980642,1
282,7450,212.1906500137152,31,0.010000000000000009,5.4267174387651105,1
283,7496,214.8188369478324,46,0.010000000000000009,5.4049956503769625,1
284,7526,210.11779975913723,30,0.010000000000000009,5.150526601572832,1
285,7542,207.21868596059306,16,0.010000000000000009,5.1347052520141006,1
286,7558,204.74913963069798,16,0.010000000000000009,5.773567134980112,1
287,7578,209.25200112236666,20,0.010000000000000009,5.189376759529114,1
288,7611,214.5910624791856,33,0.010000000000000009,5.652392685187586,1
289,7621,204.2898648713794,10,0.010000000000000009,4.95412868782878,1
290,7649,211.4345500807699,28,0.010000000000000009,5.169010754940765,1
291,7678,211.83783475016443,29,0.010000000000000009,5.53633323594414,1
292,7697,208.48249257555665,19,0.010000000000000009,5.600004514581279,1
293,7733,212.08102300711573,36,0.010000000000000009,5.024438088552819,1
294,7764,211.2701101021251,31,0.010000000000000009,5.311457327056315,1
295,7795,213.18770455048713,31,0.010000000000000009,5.804381669769364,1
296,7829,214.41132044143998,34,0.010000000000000009,5.237302840632551,1
297,7859,213.91026477865753,30,0.010000000000000009,5.235895122339328,1
298,7891,210.4811956075175,32,0.010000000000000009,5.923544022953138,1
299,7901,204.48160958735824,10,0.010000000000000009,5.222557388991118,1
300,7929,211.49366038093336,28,0.010000000000000009,5.051619674744351,1
301,7951,208.3750992912912,22,0.010000000000000009,5.326401619409973,1
302,7985,213.45048097499193,34,0.010000000000000009,5.365964674116934,1
303,8007,208.13603553883928,22,0.010000000000000009,5.163729233836586,1
304,8040,211.3727729185465,33,0.010000000000000009,5.629513315404907,1
305,8051,202.5795271883857,11,0.010000000000000009,6.2568156001242725,1
306,8083,211.29224666750136,32,0.010000000000000009,4.696562983095646,1
307,8101,207.82683856689414,18,0.010000000000000009,5.19122646542059,1
308,8137,214.27192605329307,36,0.010000000000000009,5.634745335206389,1
309,8148,203.52053168815436,11,0.010000000000000009,4.361533832820979,1
310,8160,202.64596734807338,12,0.010000000000000009,4.30550013606747,1
311,8179,207.4914635031939,19,0.010000000000000009,5.907587249812327,1
312,8197,205.9924640688296,18,0.010000000000000009,4.83150985216101,1
313,8212,205.61456534072659,15,0.010000000000000009,5.9133001138766605,1
314,8232,209.52904851603574,20,0.010000000000000009,5.319557096809149,1
315,8258,209.79939507978045,26,0.010000000000000009,5.325595313539872,1
316,8288,211.98952513747403,30,0.010000000000000009,4.613433440277974,1
317,8331,216.9177468378463,43,0.010000000000000009,5.3289204633166625,1
318,8349,206.7127002477991,18,0.010000000000000009,4.682720729460319,1
319,8364,207.10848379065408,15,0.010000000000000009,4.857991455495357,1
320,8391,211.04005938784329,27,0.010000000000000009,5.324986317643413,1
321,8426,212.55408226658983,35,0.010000000000000009,4.349687558412552,1
322,8454,212.2333510247011,28,0.010000000000000009,5.332363012912018,1
323,8479,207.36830668623347,25,0.010000000000000009,4.687032290101051,1
324,8493,204.5571427814301,14,0.010000000000000009,5.145523549722774,1
325,8531,215.93149066630457,38,0.010000000000000009,4.627307865768671,1
326,8559,213.3417759547638,28,0.010000000000000009,5.469350117923958,1
327,8587,211.64764097566012,28,0.010000000000000009,5.082141823268363,1
328,8609,207.306969421581,22,0.010000000000000009,4.639907425777479,1
329,8651,217.37582609648183,42,0.010000000000000009,5.065686833823011,1
330,8674,207.21272048020833,23,0.010000000000000009,4.865692847124908,1
331,8695,209.81868408271822,21,0.010000000000000009,5.77480995513144,1
332,8728,212.61588594743407,33,0.010000000000000009,4.699429769407619,1
333,8752,211.84868771992205,24,0.010000000000000009,4.8052289905026555,1
334,8779,207.96370385734193,27,0.010000000000000009,4.824935439560148,1
335,8794,204.39424702389732,15,0.010000000000000009,5.419750097393989,1
336,8822,209.1705095047723,28,0.010000000000000009,5.353126328172428,1
337,8857,215.34422792009258,35,0.010000000000000009,5.045507379727704,1
338,8884,207.72800634882742,27,0.010000000000000009,4.699436344206333,1
339,8913,208.76185107712016,29,0.010000000000000009,4.413156395328456,1
340,8947,211.1554752380076,34,0.010000000000000009,4.026509162695969,1
341,8987,215.20201248544095,40,0.010000000000000009,5.116749247908592,1
342,9019,213.29583368878446,32,0.010000000000000009,4.618644831702113,1
343,9041,208.95625240956946,22,0.010000000000000009,4.254355177960613,1
344,9060,207.8161168430252,19,0.010000000000000009,5.304522765310187,1
345,9089,213.33743135816422,29,0.010000000000000009,4.823246186663365,1
346,9119,211.54549123498887,30,0.010000000000000009,4.50388353963693,1
347,9141,209.74326979874422,22,0.010000000000000009,4.4406074322760105,1
348,9167,213.11190667882923,26,0.010000000000000009,4.4073512857923145,1
349,9201,214.11353691784396,34,0.010000000000000009,4.486984661396812,1
350,9215,206.26301292661495,14,0.010000000000000009,4.037535164505243,1
351,9236,207.14471652732584,21,0.010000000000000009,4.401632988736743,1
352,9267,211.78973180287895,31,0.010000000000000009,3.7318657814495024,1
353,9295,211.7183561275317,28,0.010000000000000009,3.755945994119559,1
354,9320,209.23289731035229,25,0.010000000000000009,4.08326060205698,1
355,9330,203.0606861576565,10,0.010000000000000009,3.6884352497756483,1
356,9348,205.31670872475368,18,0.010000000000000009,3.977656439774566,1
357,9367,205.80631225580706,19,0.010000000000000009,4.6525558311688275,1
358,9395,209.4434895608768,28,0.010000000000000009,4.318191055474537,1
359,9417,208.44213789680668,22,0.010000000000000009,4.448708529838107,1
360,9442,210.85774054804878,25,0.010000000000000009,4.019189010262489,1
361,9474,216.27428716749154,32,0.010000000000000009,4.633831717073917,1
362,9495,207.54322974042572,21,0.010000000000000009,3.8120667029704367,1
363,9533,214.68472405571814,38,0.010000000000000009,3.8449872298852394,1
364,9551,205.50241384827902,18,0.010000000000000009,4.258922084338135,1
365,9599,217.96073354808107,48,0.010000000000000009,3.8738926886580884,1
366,9625,208.00424434091462,26,0.010000000000000009,4.122459141107706,1
367,9643,205.87965040045924,18,0.010000000000000009,3.9280481280552015,1
368,9677,212.53408495798146,34,0.010000000000000009,3.7528569939381935,1
369,9693,206.11846068135063,16,0.010000000000000009,3.755344847217202,1
370,9722,210.9954512375104,29,0.010000000000000009,3.8245630043333976,1
371,9755,212.70676380133082,33,0.010000000000000009,4.046832290111166,1
372,9778,208.60173058464073,23,0.010000000000000009,4.018658320864906,1
373,9813,210.746319609378,35,0.010000000000000009,3.750793322495052,1
374,9830,206.632138279995,17,0.010000000000000009,3.9502644832519924,1
375,9858,212.97512998304214,28,0.010000000000000009,3.9418771801782504,1
376,9885,211.20951128395785,27,0.010000000000000009,4.3480506909114345,1
377,9907,208.73098028096496,22,0.010000000000000009,3.937678089196032,1
378,9938,213.3469399396178,31,0.010000000000000009,3.70896877901208,1
379,9964,208.72698262878924,26,0.010000000000000009,3.599552341378652,1
380,9979,205.98980839046413,15,0.010000000000000009,3.3803423260649046,1
381,10016,218.61646910080114,37,0.010000000000000009,3.3692483467024728,1
382,10039,210.08098247655187,23,0.010000000000000009,3.685277676128823,1
383,10052,204.45795509971822,13,0.010000000000000009,3.3476667954371524,1
384,10071,208.369591664408,19,0.010000000000000009,3.4665965320248353,1
385,10103,210.82059005468764,32,0.010000000000000009,3.261614693561569,1
386,10129,211.89284164487083,26,0.010000000000000009,3.4184038776617784,1
387,10147,207.1621525567927,18,0.010000000000000009,3.4152379549211926,1
388,10175,211.0527205813968,28,0.010000000000000009,3.585339997495924,1
389,10210,214.60157349599433,35,0.010000000000000009,3.8016460844448634,1
390,10228,205.67562437988278,18,0.010000000000000009,3.1741265431046486,1
391,10250,208.4797639600196,22,0.010000000000000009,3.4719384983181953,1
392,10284,209.91212264353365,34,0.010000000000000009,3.824247487985036,1
393,10315,210.64444385601544,31,0.010000000000000009,3.4865152571470506,1
394,10334,206.9333052648053,19,0.010000000000000009,3.3875943990914443,1
395,10370,212.65040475265027,36,0.010000000000000009,3.2903925799247293,1
396,10404,215.83779030331655,34,0.010000000000000009,3.4419418941525852,1
397,10417,205.29447932891722,13,0.010000000000000009,3.6300213761054554,1
398,10442,208.97202033668273,25,0.010000000000000009,3.578105992972851,1
399,10472,212.98324260230157,30,0.010000000000000009,3.2687887915720544,1
400,10519,218.18358301231834,47,0.010000000000000009,3.4107550978660583,1
401,10544,209.52295651078447,25,0.010000000000000009,3.506614372432232,1
402,10574,213.71513472050592,30,0.010000000000000009,3.066762749354045,1
403,10603,212.39350139701654,29,0.010000000000000009,3.057337856498258,1
404,10615,203.03228566762922,12,0.010000000000000009,3.3940006581445537,1
405,10646,211.09181377583548,31,0.010000000000000009,3.0572459605191984,1
406,10674,209.6084302280407,28,0.010000000000000009,3.158320599900825,1
407,10700,209.11442196360534,26,0.010000000000000009,3.034749560344678,1
408,10736,213.93940372293977,36,0.010000000000000009,3.06246883318656,1
409,10772,213.40099502586915,36,0.010000000000000009,3.2693248262835874,1
410,10784,202.0923181310042,12,0.010000000000000009,2.5562306282420955,1
411,10810,210.00885279423613,26,0.010000000000000009,3.305549575159183,1
412,10847,213.79041785145967,37,0.010000000000000009,3.046602981014026,1
413,10877,212.70398129028334,30,0.010000000000000009,2.9764049388468266,1
414,10900,209.698432501163,23,0.010000000000000009,2.8546468858485636,1
415,10957,208.81231237576523,57,0.010000000000000009,3.0000414724804854,1
416,10992,211.7466011816908,35,0.010000000000000009,2.883490852905171,1
417,11008,207.00060289606557,16,0.010000000000000009,2.6966687366366386,1
418,11022,205.56084273061887,14,0.010000000000000009,2.8188822769692967,1
419,11064,215.82006157645463,42,0.010000000000000009,2.9338771443636644,1
420,11073,202.51188311913685,9,0.010000000000000009,2.811785690486431,1
