Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision,Consistency
1,17,-9.577520657033418,17,0.99208,0.0,0,1,0.0
2,57,-6.540614878376999,40,0.97228,0.0,0,1,0.0
3,71,-7.275039819909874,14,0.96535,0.0,0,1,0.0
4,94,-10.586647384457217,23,0.953965,0.0,0,1,0.0
5,111,-10.286742328409801,17,0.94555,0.0,0,1,0.0
6,201,-30.351857076141098,90,0.901,0.0,0,1,0.0
7,223,-9.459389376449332,22,0.89011,0.0,0,1,0.0
8,293,-11.355220420454812,70,0.85546,0.0,0,1,0.0
9,391,-35.265742450292,98,0.8069500000000001,0.0,0,1,0.0
10,421,-12.980485535994813,30,0.7921,0.0,0,1,0.0
11,467,-22.743876740705943,46,0.76933,0.0,0,1,0.0
12,511,-6.792573720554012,44,0.7475499999999999,0.0,0,1,0.0
13,533,-9.424675059821757,22,0.73666,0.0,0,1,0.0
14,569,-10.051893600550855,36,0.71884,0.0,0,1,0.0
15,589,-15.902157662968275,20,0.70894,0.0,0,1,0.0
16,612,-14.949912975496634,23,0.697555,0.0,0,1,0.0
17,629,-5.76658909242084,17,0.68914,0.0,0,1,0.0
18,672,-3.2353644035603306,43,0.667855,0.0,0,1,0.0
19,690,-10.877771999136684,18,0.658945,0.0,0,1,0.0
20,763,-22.04022234839978,73,0.62281,0.0,0,1,0.0
21,795,-17.97967767592882,32,0.60697,0.0,0,1,0.0
22,823,-18.880061583183547,28,0.59311,0.0,0,1,0.0
23,845,-3.152794656837857,22,0.58222,0.0,0,1,0.0
24,910,-7.545582017143017,65,0.550045,0.0,0,1,0.0
25,995,-24.587332024610014,85,0.50797,0.0,0,1,0.0
26,1010,-5.735564037953818,15,0.500545,0.0,0,1,0.0
27,1053,-15.347066529281662,43,0.47926,0.0,0,1,0.0
28,1076,-6.049028161865889,23,0.46787500000000004,0.0,0,1,0.0
29,1114,-21.69829916164237,38,0.44906500000000005,0.0,0,1,0.0
30,1136,-14.454002653795328,22,0.438175,0.0,0,1,0.0
31,1189,-30.231980361225382,53,0.4119400000000001,0.0,0,1,0.0
32,1209,-5.055285693746924,20,0.40204000000000006,0.0,0,1,0.0
33,1229,-2.888512594131173,20,0.39214000000000004,0.0,0,1,0.0
34,1271,-19.693955227650047,42,0.37134999999999996,0.0,0,1,0.0
35,1320,-26.204760206425327,49,0.34709500000000004,0.0,0,1,0.0
36,1363,22.025898117074277,43,0.32580999999999993,0.0,1,0,0.0
37,1386,-5.31220892523722,23,0.31442499999999995,0.0,0,1,0.0
38,1410,-16.369108722790276,24,0.30254499999999995,0.0,0,1,0.0
39,1425,-14.743099344416088,15,0.29512000000000005,0.0,0,1,0.0
40,1495,-33.938383534507125,70,0.26047,0.0,0,1,0.0
41,1502,-10.713589269675053,7,0.25700500000000004,2.930837035179138,0,1,0.0
42,1535,-11.442305773704861,33,0.24066999999999994,2.911849117640293,0,1,0.0
43,1608,-16.34596518639237,73,0.20453500000000002,2.7842071150263696,0,1,0.0
44,1628,-16.500373740046065,20,0.194635,2.486239719390869,0,1,0.0
45,1655,-10.930949626139752,27,0.18127000000000004,2.422712635110926,0,1,0.0
46,1679,-5.722472853398994,24,0.16939000000000004,2.4367467711369195,0,1,0.0
47,1746,-8.793169481406114,67,0.13622499999999993,2.3572862690954066,0,1,0.0
48,1776,-5.262434990685619,30,0.12137500000000001,2.2541933874289195,0,1,0.0
49,1805,-2.2715658069427516,29,0.10702,2.617875469141993,0,1,0.0
50,1822,-14.41113721703005,17,0.09860500000000005,2.575916227172403,0,1,0.0
51,1871,-10.451093063203217,49,0.07434999999999992,2.4471770889905033,0,1,0.0
52,1900,-17.063988529052732,29,0.05999500000000002,2.382667962847085,0,1,0.0
53,1915,-15.07129368225279,15,0.052570000000000006,2.572553817431132,0,1,0.0
54,1942,-22.784222109331196,27,0.039204999999999934,2.3516442113452487,0,1,0.0
55,1961,-10.184196972913622,19,0.02980000000000005,2.1838958702589335,0,1,0.0
56,1978,-8.60904660529237,17,0.021384999999999987,2.4220846751156975,0,1,0.0
57,2019,-13.186389678767892,41,0.010000000000000009,2.3133471128417225,0,1,0.0
58,2036,-5.3185565089004205,17,0.010000000000000009,2.1434846555485443,0,1,0.0
59,2061,-5.0048180079822,25,0.010000000000000009,2.0644336843490603,0,1,0.0
60,2073,-10.659855834053634,12,0.010000000000000009,1.8966012100378673,0,1,0.0
61,2101,-3.022686976352003,28,0.010000000000000009,1.9586834950106484,0,1,0.0
62,2157,-17.62041558045015,56,0.010000000000000009,1.8812363541552,0,1,0.0
63,2169,-12.812233631599499,12,0.010000000000000009,2.0052710672219596,0,1,0.0
64,2187,-15.277775690735218,18,0.010000000000000009,2.1728693313068814,0,1,0.0
65,2231,-14.129167588075983,44,0.010000000000000009,1.965057608756152,0,1,0.0
66,2256,-15.335219549563393,25,0.010000000000000009,1.7606056451797485,0,1,0.0
67,2278,-4.686553823838291,22,0.010000000000000009,1.9092252796346492,0,1,0.0
68,2291,-10.60373715097763,13,0.010000000000000009,1.9785824372218206,0,1,0.0
69,2323,-16.48839629299988,32,0.010000000000000009,1.8666907325387,0,1,0.0
70,2339,-5.539674532120344,16,0.010000000000000009,1.9422598034143448,0,1,0.0
71,2368,-5.204151644645352,29,0.010000000000000009,1.8770262948397933,0,1,0.0
72,2417,-5.732467387212878,49,0.010000000000000009,1.780873610048878,0,1,0.0
73,2453,-19.32346251010071,36,0.010000000000000009,1.7551584525240793,0,1,0.0
74,2479,-8.634497365487233,26,0.010000000000000009,1.4903150544716761,0,1,0.0
75,2545,-2.2036120395249617,66,0.010000000000000009,1.5854475696881611,0,1,0.0
76,2584,-8.958156681900972,39,0.010000000000000009,1.4404344268334217,0,1,0.0
77,2657,-13.168763673789401,73,0.010000000000000009,1.3447980488816353,0,1,0.0
78,2678,-6.746266122587976,21,0.010000000000000009,1.3016841014226277,0,1,0.0
79,2691,-14.543001468626045,13,0.010000000000000009,1.4633593742664044,0,1,0.0
80,2747,-12.99508722963487,56,0.010000000000000009,1.297031283378601,0,1,0.0
81,2774,-11.949656608848528,27,0.010000000000000009,1.2903847186653703,0,1,0.0
82,2874,-1.0509622379805306,100,0.010000000000000009,1.3268944364786148,0,0,0.0
83,2974,-6.13886910207606,100,0.010000000000000009,1.2262052667140961,0,0,0.0
84,3037,-5.760086034169202,63,0.010000000000000009,1.1770540277163188,0,1,0.0
85,3073,-11.63875961924842,36,0.010000000000000009,1.1195022463798523,0,1,0.0
86,3145,-6.872928138196767,72,0.010000000000000009,1.200758454700311,0,1,0.0
87,3208,-11.383699564472202,63,0.010000000000000009,1.126337936946324,0,1,0.0
88,3241,-15.297579873610777,33,0.010000000000000009,1.088607491868915,0,1,0.0
89,3319,-10.552014735831998,78,0.010000000000000009,1.0181122659108577,0,1,0.0
90,3349,-13.452611192716109,30,0.010000000000000009,1.025863269964854,0,1,0.0
91,3411,-4.927952374308266,62,0.010000000000000009,0.950700379187061,0,1,0.0
92,3450,-5.943136759354818,39,0.010000000000000009,0.9791663854550092,0,1,0.0
93,3521,-13.795719736855018,71,0.010000000000000009,1.0457455339566084,0,1,0.0
94,3621,9.415650596636219,100,0.010000000000000009,1.0433130818605423,0,0,0.0
95,3700,-5.336901396164046,79,0.010000000000000009,1.0079433902909485,0,1,0.0
96,3726,-13.49972515810354,26,0.010000000000000009,1.0277186632156372,0,1,0.0
97,3769,-5.159441157293031,43,0.010000000000000009,0.9982078283332115,0,1,0.0
98,3788,-5.0669304497845165,19,0.010000000000000009,1.0736707794038873,0,1,0.0
99,3826,-14.752799380958763,38,0.010000000000000009,1.0570021412874524,0,1,0.0
100,3852,-12.008438979452299,26,0.010000000000000009,1.0313700850193317,0,1,0.0
101,3879,-15.273901002044152,27,0.010000000000000009,1.007034111905981,0,1,0.0
102,3919,-6.895490169226424,40,0.010000000000000009,0.9608368739485741,0,1,0.0
103,3957,-13.689932507171715,38,0.010000000000000009,0.9320590825457322,0,1,0.0
104,4024,-15.193846402260109,67,0.010000000000000009,1.056456097915991,0,1,0.0
105,4088,-11.768673981375224,64,0.010000000000000009,1.049650372005999,0,1,0.0
106,4141,24.470793308771285,53,0.010000000000000009,1.0085737907661583,1,0,0.0
107,4192,-7.7137343896155635,51,0.010000000000000009,1.0399764717793931,0,1,0.0
108,4239,-5.104554230733262,47,0.010000000000000009,1.0293368468893336,0,1,0.0
109,4284,20.62586216362071,45,0.010000000000000009,0.960316182507409,1,0,0.0
110,4361,-13.582099040852903,77,0.010000000000000009,1.002696501744258,0,1,0.0
111,4378,-14.429251316729637,17,0.010000000000000009,1.0301419145920698,0,1,0.0
112,4392,-11.909580465371015,14,0.010000000000000009,0.9224607816764286,0,1,0.0
113,4407,-11.705849496229598,15,0.010000000000000009,0.9251550674438477,0,1,0.0
114,4429,-10.774370532049316,22,0.010000000000000009,1.0760488699782977,0,1,0.0
115,4463,-12.396940439865167,34,0.010000000000000009,0.9681258657399345,0,1,0.0
116,4487,-8.491520510757828,24,0.010000000000000009,1.0834483330448468,0,1,0.0
117,4587,1.3233350097097838,100,0.010000000000000009,1.1392387932538985,0,0,0.0
118,4605,-9.904965728882882,18,0.010000000000000009,1.2716683513588376,0,1,0.0
119,4620,-15.52193971996645,15,0.010000000000000009,1.1655617356300354,0,1,0.0
120,4649,-9.054210113564128,29,0.010000000000000009,1.1926151657926625,0,1,0.0
121,4690,-9.969124387875928,41,0.010000000000000009,1.1352619063563463,0,1,0.0
122,4709,-11.86379009909805,19,0.010000000000000009,1.139895454833382,0,1,0.0
123,4788,-2.3521356727502267,79,0.010000000000000009,1.121276119841805,0,1,0.0
124,4844,-11.446475907209766,56,0.010000000000000009,1.1025657643164908,0,1,0.0
125,4872,-9.902062753336278,28,0.010000000000000009,1.1088674856083733,0,1,0.0
126,4917,-8.618354138198296,45,0.010000000000000009,1.1310482170846727,0,1,0.0
127,4933,-11.972799778410296,16,0.010000000000000009,1.0725670754909515,0,1,0.0
128,4994,-5.896756316628629,61,0.010000000000000009,1.0800549534500623,0,1,0.0
129,5027,-16.651779648373648,33,0.010000000000000009,1.2934866637894602,0,1,0.0
130,5095,24.867892315516663,68,0.010000000000000009,1.1868118275614346,1,0,0.0
131,5111,-9.371411586059384,16,0.010000000000000009,1.208959449082613,0,1,0.0
132,5183,-3.8734268759669197,72,0.010000000000000009,1.258686246143447,0,1,0.0
133,5201,-7.717465903434917,18,0.010000000000000009,1.2641896042558882,0,1,0.0
134,5263,22.855137078503624,62,0.010000000000000009,1.2350445101338048,1,0,0.0
135,5317,-10.051019305869172,54,0.010000000000000009,1.2838774764979328,0,1,0.0
136,5386,19.796612610455416,69,0.010000000000000009,1.3118495621543,1,0,0.0
137,5472,-5.898470810814128,86,0.010000000000000009,1.3189931941586872,0,1,0.0
138,5541,-9.92651626572019,69,0.010000000000000009,1.371596310449683,0,1,0.0
139,5575,19.271083854378315,34,0.010000000000000009,1.45887931655435,1,0,0.0
140,5644,-7.8444794991916105,69,0.010000000000000009,1.5020551120025525,0,1,0.0
141,5683,17.75260849123456,39,0.010000000000000009,1.3897454127287254,1,0,0.0
142,5735,-12.885698949650218,52,0.010000000000000009,1.3398641279110541,0,1,0.0
143,5763,18.04706853751079,28,0.010000000000000009,1.4567804719720567,1,0,0.0
144,5813,23.975382713413616,50,0.010000000000000009,1.3987965047359467,1,0,0.0
145,5845,20.144653550915628,32,0.010000000000000009,1.4058072604238987,1,0,0.0
146,5871,-2.5016362399454355,26,0.010000000000000009,1.422142391021435,0,1,0.0
147,5971,10.92630541610051,100,0.010000000000000009,1.3880351436138154,0,0,0.0
148,5994,-4.659098020229475,23,0.010000000000000009,1.3116537202959475,0,1,0.0
149,6081,17.282073206134953,87,0.010000000000000009,1.4916439460611892,1,0,0.0
150,6181,12.945029129879126,100,0.010000000000000009,1.4242410397529601,0,0,0.0
151,6223,0.039742296604053706,42,0.010000000000000009,1.3749437459877558,0,1,0.0
152,6263,-5.258845024001051,40,0.010000000000000009,1.4281914994120597,0,1,0.0
