Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision,Consistency
1,19,-5.304530480198412,19,0.99109,0.0,0,1,0.0
2,49,-10.858976056775749,30,0.97624,0.0,0,1,0.0
3,89,2.0884280035955776,40,0.95644,0.0,0,1,0.0
4,115,-10.821846842108506,26,0.94357,0.0,0,1,0.0
5,166,-8.089148951066049,51,0.9183250000000001,0.0,0,1,0.0
6,207,2.825235746414654,41,0.89803,0.0,0,1,0.0
7,219,-0.22377585272217182,12,0.89209,0.0,0,1,0.0
8,241,-12.603110949652649,22,0.8812,0.0,0,1,0.0
9,258,-2.142758302722494,17,0.872785,0.0,0,1,0.0
10,287,-4.597056472011488,29,0.85843,0.0,0,1,0.0
11,303,1.2569183860738447,16,0.85051,0.0,0,1,0.0
12,324,-9.250173420254086,21,0.840115,0.0,0,1,0.0
13,368,-10.103464789373707,44,0.818335,0.0,0,1,0.0
14,427,-22.78188067635238,59,0.78913,0.0,0,1,0.0
15,448,-8.857515768839356,21,0.778735,0.0,0,1,0.0
16,462,-3.4858796930886555,14,0.771805,0.0,0,1,0.0
17,475,-4.35053699337967,13,0.76537,0.0,0,1,0.0
18,512,-13.315917588097248,37,0.747055,0.0,0,1,0.0
19,565,-13.066849999053204,53,0.72082,0.0,0,1,0.0
20,577,-3.592237786341589,12,0.71488,0.0,0,1,0.0
21,629,-9.901549690380268,52,0.68914,0.0,0,1,0.0
22,650,-12.018950876118081,21,0.6787449999999999,0.0,0,1,0.0
23,663,-0.633550061620662,13,0.67231,0.0,0,1,0.0
24,686,-8.848350815661858,23,0.660925,0.0,0,1,0.0
25,742,-6.954141907416696,56,0.633205,0.0,0,1,0.0
26,842,-0.6831392123865048,100,0.583705,0.0,0,0,0.0
27,885,-1.0586495429386615,43,0.5624199999999999,0.0,0,1,0.0
28,925,-14.98811108080775,40,0.54262,0.0,0,1,0.0
29,1006,-3.995757568704957,81,0.5025250000000001,0.0,0,1,0.0
30,1022,-6.238463103512304,16,0.4946050000000001,0.0,0,1,0.0
31,1122,-8.609455706781864,100,0.445105,0.0,0,0,0.0
32,1154,0.021691234193147224,32,0.429265,0.0,0,1,0.0
33,1220,-6.792311362408341,66,0.3965949999999999,0.0,0,1,0.0
34,1231,-8.895178256703694,11,0.39115,0.0,0,1,0.0
35,1315,-0.5731874188308632,84,0.34956999999999994,0.0,0,1,0.0
36,1353,0.0942804910256747,38,0.33075999999999994,0.0,0,1,0.0
37,1453,1.5038542061716265,100,0.28126000000000007,0.0,0,0,0.0
38,1524,-2.1027684793977897,71,0.24611500000000008,0.8748045737544695,0,1,0.0
39,1538,-5.524688860245883,14,0.2391850000000001,0.9193862634045737,0,1,0.0
40,1560,-0.44549084588808086,22,0.22829500000000003,0.8322958824309435,0,1,0.0
41,1608,-0.572387487419773,48,0.20453500000000002,0.8918244447559118,0,1,0.0
42,1640,-5.782606520073587,32,0.18869499999999995,0.8429165054112673,0,1,0.0
43,1684,-0.012481031063376946,44,0.16691500000000004,0.779269700023261,0,1,0.0
44,1702,-1.7877708420015814,18,0.15800499999999995,0.736154685417811,0,1,0.0
45,1727,-10.888048995227047,25,0.14563000000000004,0.6779968845844269,0,1,0.0
46,1737,-5.166334418975795,10,0.14068000000000003,0.76139035820961,0,1,0.0
47,1756,-0.10391181185483855,19,0.13127500000000003,0.816965285100435,0,1,0.0
48,1767,-3.492952316878719,11,0.12583,0.8290157101371072,0,1,0.0
49,1779,-2.465653046295,12,0.11988999999999994,0.729114311436812,0,1,0.0
50,1798,-8.204562640290838,19,0.11048500000000006,0.7026215258397555,0,1,0.0
51,1836,-2.4203169913837685,38,0.09167500000000006,0.7274956193409468,0,1,0.0
52,1848,-5.556938954408269,12,0.085735,0.693804939587911,0,1,0.0
53,1860,-2.4070991155959454,12,0.07979500000000006,0.6470674872398376,0,1,0.0
54,1890,8.392861026085862,30,0.06494500000000003,0.6743376543124516,0,1,0.0
55,1901,-5.243045112828735,11,0.0595,0.6901516914367676,0,1,0.0
56,1913,-1.3718875408069353,12,0.05356000000000005,0.6893083453178406,0,1,0.0
57,1929,-3.2286373335744134,16,0.045640000000000014,0.7300739772617817,0,1,0.0
58,1941,-5.716874136868649,12,0.03970000000000007,0.7052654673655828,0,1,0.0
59,1953,-4.487104517865729,12,0.03376000000000001,0.710118368268013,0,1,0.0
60,1968,-3.5952081947801307,15,0.026334999999999997,0.7117935379346212,0,1,0.0
61,1985,-0.951743465355479,17,0.017920000000000047,0.6701495612368864,0,1,0.0
62,2002,-4.027839387555274,17,0.010000000000000009,0.6829900548738592,0,1,0.0
63,2036,-9.723082017684742,34,0.010000000000000009,0.6307857133009854,0,1,0.0
64,2048,-2.8629829671999962,12,0.010000000000000009,0.5871617222825686,0,1,0.0
65,2060,-3.3758481168497734,12,0.010000000000000009,0.6045526340603828,0,1,0.0
66,2075,0.22998277723152416,15,0.010000000000000009,0.5588131805260976,0,1,0.0
67,2102,-11.792576786069823,27,0.010000000000000009,0.521633900977947,0,1,0.0
