Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
176,2738,-99.13957482972073,17,0.7290369999999999,84.4871529971852,0,1
177,2771,-87.12265319325311,33,0.72577,76.61315571178089,0,1
178,2781,-56.81832825863711,10,0.72478,84.57406616210938,0,1
179,2791,-74.25294543659953,10,0.7237899999999999,78.19637641906738,0,1
180,2801,-46.48569416441015,10,0.7228,85.19925498962402,0,1
181,2848,208.02544218230395,47,0.718147,87.68612898156998,1,0
182,2862,126.12889163367916,14,0.716761,99.62092208862305,1,0
183,2872,-35.33473108158606,10,0.7157709999999999,93.63225708007812,0,1
184,2881,-67.85045187206393,9,0.71488,84.91192287868924,0,1
185,2917,-84.13321327977116,36,0.7113160000000001,75.74960708618164,0,1
186,2930,-50.2356437447053,13,0.710029,82.8401360144982,0,1
187,2964,-77.06854612237909,34,0.706663,76.13581253500546,0,1
188,2969,-56.152400497480734,5,0.706168,92.42137908935547,0,1
189,2988,-42.92894848291897,19,0.704287,75.04512776826557,0,1
190,2995,-50.07602726252866,7,0.703594,88.16118730817523,0,1
191,2998,-50.4,3,0.7032970000000001,85.22741317749023,0,1
192,3023,-34.39314030857393,25,0.7008220000000001,83.52999099731446,0,1
193,3029,-58.337777570227175,6,0.700228,81.30624771118164,0,1
194,3071,-31.875076735053103,42,0.69607,80.75569815862747,0,1
195,3118,-10.162991665197296,47,0.691417,81.86919127119349,0,1
196,3132,-62.8860950912873,14,0.6900310000000001,84.16875076293945,0,1
197,3136,-57.9871432978426,4,0.689635,55.101572036743164,0,1
198,3175,-84.85666400664874,39,0.685774,79.46783711360051,0,1
199,3183,-63.435596147589735,8,0.684982,80.97980403900146,0,1
200,3227,-133.5863736209257,44,0.680626,78.80117225646973,0,1
201,3236,119.00171076687604,9,0.679735,78.887388865153,1,0
202,3265,-56.7980288079784,29,0.6768639999999999,75.77630365305933,0,1
203,3270,-44.471771805247286,5,0.676369,64.05214004516601,0,1
204,3290,-40.15425511886875,20,0.6743889999999999,81.40896396636963,0,1
205,3297,-41.74432038758968,7,0.6736960000000001,67.78968920026507,0,1
206,3312,-40.84609697950505,15,0.672211,73.18195724487305,0,1
207,3326,-37.29309569296199,14,0.670825,75.59109824044364,0,1
208,3342,-29.968533942855565,16,0.669241,73.40816235542297,0,1
209,3361,-24.802100526051202,19,0.66736,58.3891917780826,0,1
210,3365,-50.25001475080229,4,0.666964,77.10859966278076,0,1
211,3373,-38.1855419221606,8,0.666172,65.74493217468262,0,1
212,3391,-100.11502760844536,18,0.66439,78.83262210422092,0,1
213,3393,-50.17832972320049,2,0.664192,85.51272583007812,0,1
214,3446,-80.2080478967491,53,0.658945,81.05209847216337,0,1
215,3450,-46.27256663091017,4,0.658549,77.82221794128418,0,1
216,3464,133.13954341414865,14,0.6571629999999999,80.72721781049457,1,0
217,3471,-46.39779521370322,7,0.6564700000000001,76.80316271100726,0,1
218,3474,-53.28089449045552,3,0.656173,79.10687255859375,0,1
219,3502,-84.66045439217191,28,0.6534009999999999,73.33783844539097,0,1
220,3506,-51.40286259326094,4,0.6530050000000001,113.24704551696777,0,1
221,3510,-48.020694635639074,4,0.652609,72.5481367111206,0,1
222,3515,-60.07074319502543,5,0.6521140000000001,113.34235229492188,0,1
223,3536,-61.33515913425795,21,0.650035,103.22868020193917,0,1
224,3539,-50.40000088902161,3,0.6497379999999999,98.4405746459961,0,1
225,3542,-51.55788436564836,3,0.6494409999999999,100.35622660319011,0,1
226,3550,-61.575033845918156,8,0.648649,73.32857418060303,0,1
227,3570,-42.0593765528245,20,0.6466689999999999,82.72371425628663,0,1
228,3635,-87.39813607182151,65,0.640234,90.02023943387545,0,1
229,3639,-50.67916020132751,4,0.639838,103.20431327819824,0,1
230,3649,-57.470820819912305,10,0.638848,93.36963233947753,0,1
231,3655,-37.178142416189665,6,0.638254,87.02673657735188,0,1
232,3671,-32.71886111133446,16,0.6366700000000001,67.17340588569641,0,1
233,3680,-61.492240880664404,9,0.635779,91.66107601589627,0,1
234,3694,-54.89803096555947,14,0.634393,70.55163819449288,0,1
235,3746,-40.405065754727104,52,0.629245,86.48127101017879,0,1
236,3751,-46.130640959491195,5,0.62875,58.464332580566406,0,1
237,3776,-26.823862131180498,25,0.626275,83.86335067749023,0,1
238,3802,-18.145921294422575,26,0.6237010000000001,76.4640643780048,0,1
239,3815,-26.497173139776237,13,0.622414,65.21504710270808,0,1
240,3829,136.25420362255295,14,0.621028,90.32008171081543,1,0
241,3854,-44.56440047483423,25,0.618553,79.27185653686523,0,1
242,3877,-26.488233335183764,23,0.616276,88.43456201967986,0,1
243,3881,-49.65496065359453,4,0.61588,85.6765775680542,0,1
244,3886,-43.87576612056825,5,0.6153850000000001,111.69098358154297,0,1
245,3905,-59.55368036638683,19,0.613504,78.56116646214535,0,1
246,3943,-17.112434834465724,38,0.609742,86.02067816884895,0,1
247,3951,-71.04988084093836,8,0.60895,76.01765394210815,0,1
248,3962,115.71867608497337,11,0.607861,87.30179249156605,1,0
249,3974,-71.97935899376856,12,0.606673,71.06905110677083,0,1
250,3987,-51.76993707255728,13,0.605386,89.8189709003155,0,1
251,4013,-77.18138954896679,26,0.602812,84.73713713425856,0,1
252,4034,-41.82879702099619,21,0.600733,81.8943454197475,0,1
253,4038,-52.894304278860375,4,0.600337,82.07651042938232,0,1
254,4059,3.7850935600278746,21,0.598258,87.3869736081078,0,1
255,4109,-12.919108393514719,50,0.593308,82.60884201049805,0,1
256,4114,-58.44829773493285,5,0.592813,100.43470153808593,0,1
257,4120,-57.18850714746782,6,0.592219,80.78564198811848,0,1
258,4136,-68.9107432409596,16,0.590635,82.1646237373352,0,1
259,4150,-48.310955695126324,14,0.589249,85.93494088309151,0,1
260,4169,-18.378637892699103,19,0.587368,85.2008261429636,0,1
261,4205,-5.108429127807909,36,0.583804,81.41976028018527,0,1
262,4212,-64.37277026819844,7,0.583111,88.90241023472377,0,1
263,4233,-32.843387726757584,21,0.581032,80.79024305797759,0,1
264,4240,-54.368581192352806,7,0.5803389999999999,69.00042070661273,0,1
265,4290,-40.02029709644674,50,0.5753889999999999,84.53932716369629,0,1
266,4296,-60.19335270938983,6,0.574795,123.43340301513672,0,1
267,4308,-88.22377864141784,12,0.573607,74.73218854268391,0,1
268,4333,-67.60291092634225,25,0.571132,83.39235427856445,0,1
269,4341,-58.61694200843688,8,0.5703400000000001,93.37602043151855,0,1
270,4391,-30.172722975322618,50,0.5653900000000001,76.78132476806641,0,1
271,4399,-68.85903710645447,8,0.5645979999999999,67.57177829742432,0,1
272,4432,-61.27918850424148,33,0.561331,90.79693776910955,0,1
273,4448,-36.71126372330886,16,0.559747,74.62644839286804,0,1
274,4470,-109.90839769431525,22,0.557569,75.5469672463157,0,1
275,4481,-65.41763832573187,11,0.55648,76.78305053710938,0,1
276,4508,-28.62113451872292,27,0.5538069999999999,78.31001663208008,0,1
277,4512,-47.62322420323052,4,0.553411,80.00361061096191,0,1
278,4531,-58.0047187623708,19,0.55153,99.76324462890625,0,1
279,4534,-51.371756515944,3,0.5512330000000001,93.17727788289388,0,1
280,4543,-74.9785606755195,9,0.550342,87.99201668633356,0,1
281,4566,-57.638258715069526,23,0.548065,88.97000188412873,0,1
282,4593,-7.045730779119587,27,0.545392,92.93729739718967,0,1
283,4615,110.36294026030215,22,0.5432140000000001,91.46385470303622,1,0
284,4617,-52.0036308260837,2,0.5430159999999999,67.82000923156738,0,1
285,4625,-31.50430030932076,8,0.542224,106.96669578552246,0,1
286,4679,-43.02728911905673,54,0.536878,90.64065332765932,0,1
287,4683,-42.755131009115175,4,0.536482,103.55689811706543,0,1
288,4689,-48.97370046838729,6,0.535888,94.4594841003418,0,1
289,4758,-24.609964924054047,69,0.529057,91.50556851815486,0,1
290,4784,-80.14550788459178,26,0.526483,85.8518106020414,0,1
291,4798,-30.66748670418997,14,0.5250969999999999,104.72236687796456,0,1
292,4826,-71.62601902202434,28,0.522325,94.67128617422921,0,1
293,4905,-13.444393863891158,79,0.5145040000000001,92.58960516241532,0,1
294,4936,141.21093977352086,31,0.5114350000000001,83.22621277839907,1,0
295,4940,-52.13793442070824,4,0.511039,106.93987464904785,0,1
296,4949,-41.59116876311249,9,0.510148,74.58780500623915,0,1
297,4956,-44.89108834219113,7,0.509455,90.99168504987445,0,1
298,4965,-28.2270926075457,9,0.508564,76.49214214748807,0,1
299,4979,-51.31741679940205,14,0.5071779999999999,79.99950436183384,0,1
300,4982,-51.576606202728655,3,0.506881,74.41759999593098,0,1
301,5005,-6.853426800477969,23,0.504604,94.63870570970619,0,1
302,5008,-47.412666393855304,3,0.504307,118.37686665852864,0,1
303,5032,11.856645752800205,24,0.501931,106.88504425684611,0,1
304,5042,-76.71758462296839,10,0.5009410000000001,94.62889823913574,0,1
305,5051,-56.0033315373193,9,0.50005,83.89227210150824,0,1
306,5066,-28.54133969505959,15,0.49856500000000004,86.40987701416016,0,1
307,5073,-46.52883066479738,7,0.497872,114.6764155796596,0,1
308,5097,-73.08225416130739,24,0.49549599999999994,89.93345165252686,0,1
309,5117,-7.170001036997704,20,0.49351599999999995,102.74999160766602,0,1
310,5150,1.0637356319435085,33,0.49024899999999993,94.51308163729581,0,1
311,5159,-74.58756037167909,9,0.48935799999999996,104.7250467936198,0,1
312,5175,-92.75600635596243,16,0.48777400000000004,85.0124728679657,0,1
313,5192,-19.430338669393095,17,0.48609100000000005,87.5747299194336,0,1
314,5204,-62.52684545986262,12,0.484903,84.59549967447917,0,1
315,5212,117.48706473045807,8,0.48411099999999996,84.0849256515503,1,0
316,5235,-69.30636896431052,23,0.481834,96.86129478786303,0,1
317,5260,-4.371746706646981,25,0.479359,96.13432601928712,0,1
318,5265,-56.186492848942,5,0.47886400000000007,91.61805267333985,0,1
319,5278,-79.93999077543678,13,0.47757700000000003,88.47104145930363,0,1
320,5282,-47.959895381034976,4,0.47718099999999997,99.25390243530273,0,1
321,5289,-61.750470025951685,7,0.4764879999999999,116.903076171875,0,1
322,5296,-37.34186497263384,7,0.4757950000000001,76.97455760410854,0,1
323,5404,-101.91479150125056,108,0.46510300000000004,93.39027369463885,0,1
324,5488,122.35894512484623,84,0.45678700000000005,89.62061037336078,1,0
325,5493,-56.8497484725738,5,0.45629200000000003,96.509130859375,0,1
326,5497,-51.26238789473769,4,0.4558960000000001,64.28457546234131,0,1
327,5502,-52.894118068480985,5,0.45540099999999994,100.55040283203125,0,1
328,5513,-40.0313192397417,11,0.45431199999999994,97.11660177057439,0,1
329,5552,163.12485858219503,39,0.45045099999999993,111.17449462108122,1,0
330,5557,-54.69867410620437,5,0.449956,105.12350463867188,0,1
331,5586,134.26475593742595,29,0.44708499999999995,104.58473021408608,1,0
332,5592,-38.82118872053463,6,0.44649099999999997,120.19403584798177,0,1
333,5612,-44.60915655682308,20,0.444511,103.61379337310791,0,1
334,5624,-31.104815710449206,12,0.443323,103.8340670267741,0,1
335,5646,150.922203020952,22,0.441145,92.15737238797274,1,0
336,5654,-66.2174420234096,8,0.440353,98.46399259567261,0,1
337,5719,-24.339952274011253,65,0.433918,101.45668012178861,0,1
338,5752,174.91728520954678,33,0.430651,103.4986502907493,1,0
339,5779,-25.324313914977857,27,0.42797799999999997,100.40537516276042,0,1
340,5801,-66.6876687556763,22,0.42580000000000007,100.70926787636496,0,1
341,5818,-45.63088076210545,17,0.42411699999999997,91.04519294289982,0,1
342,5861,-101.63536609181037,43,0.41986,100.52928436634153,0,1
343,5897,-66.47506713787152,36,0.416296,90.08626344468858,0,1
344,5945,-19.279600494246793,48,0.411544,95.93378551801045,0,1
345,5976,-48.467656664545096,31,0.4084749999999999,99.41454229047221,0,1
346,5985,-20.814146517210414,9,0.40758399999999995,94.62982686360677,0,1
347,5998,-44.41490540807162,13,0.406297,84.61090322641226,0,1
348,6004,-67.01183855398597,6,0.40570300000000004,102.83588790893555,0,1
349,6030,5.098626960208435,26,0.40312899999999996,109.35649284949669,0,1
350,6054,6.289472746456951,24,0.400753,100.76564153035481,0,1
351,6062,-55.56279018559918,8,0.399961,112.34134769439697,0,1
352,6095,-43.69497338997742,33,0.396694,98.57592657840613,0,1
353,6118,15.508620102832566,23,0.394417,93.25679712710173,0,1
354,6128,-36.68622333954947,10,0.39342699999999997,106.50337448120118,0,1
355,6143,-18.23889472877787,15,0.391942,94.31031875610351,0,1
356,6147,-58.686903190688795,4,0.39154599999999995,91.41282844543457,0,1
357,6192,-77.96108727535655,45,0.3870910000000001,89.9959112379286,0,1
358,6196,-52.847245128727494,4,0.3866949999999999,112.14917755126953,0,1
359,6202,-55.45281830027556,6,0.386101,107.47585169474284,0,1
360,6210,-48.49866276783759,8,0.385309,96.6935453414917,0,1
361,6224,-33.44553739251478,14,0.383923,103.45882306780133,0,1
362,6229,-43.190916558479415,5,0.383428,78.7424446105957,0,1
363,6238,-32.90659120632855,9,0.382537,88.87904527452257,0,1
