Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
1,100,-8.924537671665421,100,0.90199,0.0,0,0
2,200,-13.424669448887741,100,0.80299,0.0,0,0
3,300,-8.824585509362503,100,0.70399,0.0,0,0
4,356,16.115883095949368,56,0.64855,0.0,1,0
5,456,-9.735959765153275,100,0.54955,0.0,0,0
6,556,-4.102555806534643,100,0.45055,0.0,0,0
7,656,-8.042820941112305,100,0.35155000000000003,0.0,0,0
8,756,-11.057698619635739,100,0.25255000000000005,0.0,0,0
9,856,-15.988178898651645,100,0.15355000000000008,0.0,0,0
10,956,-14.368291686390862,100,0.0545500000000001,0.0,0,0
11,957,10.0,1,0.05356000000000005,0.0,1,0
12,1057,-5.727023784795302,100,0.010000000000000009,0.0,0,0
13,1157,-16.554359920655642,100,0.010000000000000009,0.0,0,0
14,1257,-17.721845928104806,100,0.010000000000000009,0.0,0,0
15,1357,-15.727369290117137,100,0.010000000000000009,0.0,0,0
16,1457,-26.18008227651403,100,0.010000000000000009,0.0,0,1
17,1484,13.105488179630932,27,0.010000000000000009,0.0,1,0
18,1584,-7.2651038563557915,100,0.010000000000000009,0.24839681819347398,0,0
19,1585,10.0,1,0.010000000000000009,0.4063287377357483,1,0
20,1685,0.529232503511873,100,0.010000000000000009,0.2988974963501096,0,0
21,1785,-0.9406772521446005,100,0.010000000000000009,0.33559439290314913,0,0
22,1885,-12.10286424848756,100,0.010000000000000009,0.3094419483654201,0,0
23,1985,-13.67797749899768,100,0.010000000000000009,0.2488273493014276,0,0
24,2077,-23.9425324251483,92,0.010000000000000009,0.26845778419595695,0,1
25,2177,-9.945025298528256,100,0.010000000000000009,0.3090783585421741,0,0
26,2259,-26.952729274818132,82,0.010000000000000009,0.24894123899227963,0,1
27,2260,10.0,1,0.010000000000000009,0.020748265087604523,1,0
28,2276,10.850564898664365,16,0.010000000000000009,0.4575729491189122,1,0
29,2277,10.0,1,0.010000000000000009,0.03420615196228027,1,0
30,2361,-26.8837960148932,84,0.010000000000000009,0.4362805314982931,0,1
31,2444,-25.64221572180741,83,0.010000000000000009,0.4318208189524082,0,1
32,2544,-18.9389638463289,100,0.010000000000000009,0.4719588336907327,0,0
33,2644,-11.695108190831316,100,0.010000000000000009,0.4008059135824442,0,0
34,2740,-21.055859026841652,96,0.010000000000000009,0.35547448793658987,0,1
35,2757,12.832704605062109,17,0.010000000000000009,0.44389581077677365,1,0
36,2758,10.0,1,0.010000000000000009,1.2676081657409668,1,0
37,2858,-10.893289301735695,100,0.010000000000000009,0.424011311493814,0,0
38,2958,-8.99069061306253,100,0.010000000000000009,0.41448490792885423,0,0
39,3058,-0.4077857638604516,100,0.010000000000000009,0.39775789918377996,0,0
40,3158,-8.663891315879166,100,0.010000000000000009,0.33161915257573127,0,0
41,3209,12.080033484458445,51,0.010000000000000009,0.29559507294028414,1,0
42,3243,14.366738245641049,34,0.010000000000000009,0.4133946604150183,1,0
43,3343,3.5564879158978067,100,0.010000000000000009,0.4012317839637399,0,0
44,3344,10.0,1,0.010000000000000009,1.1416170597076416,1,0
45,3429,13.774626183261626,85,0.010000000000000009,0.3188791542368777,1,0
46,3513,-15.097882463435358,84,0.010000000000000009,0.3780744648316786,0,1
47,3596,-16.17564916164896,83,0.010000000000000009,0.34506695084722644,0,1
48,3606,11.283590356458335,10,0.010000000000000009,0.34584137573838236,1,0
49,3645,14.696873898411063,39,0.010000000000000009,0.32711439684797555,1,0
50,3710,12.18273108790872,65,0.010000000000000009,0.416958436026023,1,0
51,3789,-14.392601407163424,79,0.010000000000000009,0.42281021290942084,0,1
52,3798,10.474753189264025,9,0.010000000000000009,0.32186175386110943,1,0
53,3898,-0.7800757239837048,100,0.010000000000000009,0.445711612701416,0,0
54,3932,13.990611999436627,34,0.010000000000000009,0.3920247539439622,1,0
55,3956,11.504765215434013,24,0.010000000000000009,0.47229762577141327,1,0
56,3971,11.548287604818434,15,0.010000000000000009,0.43541930119196576,1,0
57,4029,14.364195278882457,58,0.010000000000000009,0.4554986489358647,1,0
58,4075,16.281064964792773,46,0.010000000000000009,0.4901094985720904,1,0
59,4175,-0.16715494955786991,100,0.010000000000000009,0.4361160536110401,0,0
60,4213,12.181830026210342,38,0.010000000000000009,0.4904273535664144,1,0
61,4248,14.624450799378696,35,0.010000000000000009,0.328873763446297,1,0
62,4273,11.523750490626124,25,0.010000000000000009,0.42963460341095927,1,0
63,4322,14.54847481920418,49,0.010000000000000009,0.3995267556486081,1,0
64,4351,13.733733802760117,29,0.010000000000000009,0.46232679820266265,1,0
65,4352,10.0,1,0.010000000000000009,1.585544228553772,1,0
66,4393,16.04834356277364,41,0.010000000000000009,0.4479109755739933,1,0
67,4432,15.40373650223414,39,0.010000000000000009,0.5102454807895881,1,0
68,4468,13.077975788668724,36,0.010000000000000009,0.4215330272499058,1,0
69,4498,14.541034913139317,30,0.010000000000000009,0.4759617487589518,1,0
70,4525,11.711932066926327,27,0.010000000000000009,0.39683004027163543,1,0
71,4529,10.194307922362666,4,0.010000000000000009,0.4516247361898422,1,0
72,4604,15.130856974188001,75,0.010000000000000009,0.46769593050082525,1,0
73,4640,16.68383874651892,36,0.010000000000000009,0.4795825233062108,1,0
74,4716,14.155168329046969,76,0.010000000000000009,0.4775964510872176,1,0
75,4801,14.991991147637119,85,0.010000000000000009,0.45750066006884854,1,0
76,4830,15.263661850465654,29,0.010000000000000009,0.4794840298849961,1,0
77,4847,12.421698046027746,17,0.010000000000000009,0.42438992419663596,1,0
78,4885,14.549421154079337,38,0.010000000000000009,0.5273586035166916,1,0
79,4902,12.824724317064769,17,0.010000000000000009,0.6952160474132089,1,0
80,4952,14.410535601285858,50,0.010000000000000009,0.5563258694112301,1,0
81,4953,10.0,1,0.010000000000000009,0.09024965763092041,1,0
82,4996,14.082583676799082,43,0.010000000000000009,0.469637609844984,1,0
83,5096,-4.124816201263289,100,0.010000000000000009,0.45077993407845496,0,0
84,5181,18.354478940495415,85,0.010000000000000009,0.5087764338535421,1,0
85,5275,13.340103033290262,94,0.010000000000000009,0.4734386949146048,1,0
86,5338,12.88102414335032,63,0.010000000000000009,0.42316309078818276,1,0
87,5404,15.137160337481495,66,0.010000000000000009,0.5079966494531343,1,0
88,5473,17.656866250285987,69,0.010000000000000009,0.47692994179501047,1,0
89,5558,15.364909070417912,85,0.010000000000000009,0.43338548278107364,1,0
90,5600,13.824835058650049,42,0.010000000000000009,0.40148997040731565,1,0
91,5684,12.382222895918911,84,0.010000000000000009,0.4148772069740863,1,0
92,5784,-1.7958851687487039,100,0.010000000000000009,0.39818803712725637,0,0
93,5816,12.009364144213729,32,0.010000000000000009,0.44017494190484285,1,0
94,5916,4.187920456085666,100,0.010000000000000009,0.43396269261837006,0,0
95,5927,11.872512040908225,11,0.010000000000000009,0.4446401806040244,1,0
96,5969,13.314411769201572,42,0.010000000000000009,0.3917420204906237,1,0
97,5970,10.0,1,0.010000000000000009,1.2094995975494385,1,0
98,5974,10.187139441870364,4,0.010000000000000009,0.4810774475336075,1,0
99,6074,4.630742816206254,100,0.010000000000000009,0.41532360821962355,0,0
100,6117,11.909121932791555,43,0.010000000000000009,0.364866886201293,1,0
101,6158,12.88601904052861,41,0.010000000000000009,0.35714591712486454,1,0
102,6214,13.742116794868945,56,0.010000000000000009,0.4010462562686631,1,0
103,6271,13.914855537378326,57,0.010000000000000009,0.40624998928162087,1,0
104,6371,-5.284780452708745,100,0.010000000000000009,0.36025762401521205,0,0
105,6471,-1.2585753402657536,100,0.010000000000000009,0.3644888811558485,0,0
106,6514,12.551087243150604,43,0.010000000000000009,0.3745745725409929,1,0
107,6552,11.80958255089657,38,0.010000000000000009,0.3484770247810765,1,0
108,6652,4.821721972698847,100,0.010000000000000009,0.3692370872199535,0,0
109,6727,15.33393448848524,75,0.010000000000000009,0.34272247831026714,1,0
110,6753,13.332024370472844,26,0.010000000000000009,0.3606755051475305,1,0
111,6754,10.0,1,0.010000000000000009,0.35766109824180603,1,0
112,6758,10.137127303793598,4,0.010000000000000009,0.343656487762928,1,0
113,6780,11.509803878711672,22,0.010000000000000009,0.3969846601513299,1,0
114,6857,15.372773019841107,77,0.010000000000000009,0.3317761096087369,1,0
115,6900,14.196582005969539,43,0.010000000000000009,0.3610272497631783,1,0
116,7000,0.3330930784133319,100,0.010000000000000009,0.34700265556573867,0,0
117,7033,13.970088471882866,33,0.010000000000000009,0.3713998054013108,1,0
118,7047,10.04023076550601,14,0.010000000000000009,0.2939050793647766,1,0
119,7080,12.237554596402543,33,0.010000000000000009,0.3037948716770519,1,0
120,7109,10.02671690636698,29,0.010000000000000009,0.3217842460706316,1,0
121,7168,16.207040267684963,59,0.010000000000000009,0.31153391478425363,1,0
122,7207,15.9149464517138,39,0.010000000000000009,0.3514807583429875,1,0
123,7283,17.208300247704646,76,0.010000000000000009,0.3096670679944126,1,0
124,7317,14.849086413175474,34,0.010000000000000009,0.32958877174293294,1,0
125,7366,15.292543307235935,49,0.010000000000000009,0.2923696780083131,1,0
126,7419,17.450197177195676,53,0.010000000000000009,0.32166953862838027,1,0
127,7480,17.026456986748062,61,0.010000000000000009,0.3366642401355212,1,0
128,7496,12.240047483696575,16,0.010000000000000009,0.35680062510073185,1,0
129,7535,15.25064329034167,39,0.010000000000000009,0.354338526343688,1,0
130,7566,15.806641034287843,31,0.010000000000000009,0.2975534907271785,1,0
131,7598,15.863375108858753,32,0.010000000000000009,0.31359038269147277,1,0
132,7622,12.539248373617616,24,0.010000000000000009,0.3359510488808155,1,0
133,7641,13.314731417084127,19,0.010000000000000009,0.31150850653648376,1,0
