Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
1,19,-51.9937479795209,19,0.99109,0.0,0,1
2,36,-58.351246174657284,17,0.982675,0.0,0,1
3,55,-22.909467110392683,19,0.97327,0.0,0,1
4,71,-30.174918065933674,16,0.96535,0.0,0,1
5,96,-33.044152723067285,25,0.952975,0.0,0,1
6,126,-53.04897433013708,30,0.938125,0.0,0,1
7,169,-96.12833594740025,43,0.91684,0.0,0,1
8,210,-31.398883686362552,41,0.896545,0.0,0,1
9,232,-69.89720101886368,22,0.885655,0.0,0,1
10,280,-115.07560922638221,48,0.861895,0.0,0,1
11,297,-73.19796321075587,17,0.85348,0.0,0,1
12,316,-77.51909441268843,19,0.844075,0.0,0,1
13,355,-111.68548467372648,39,0.82477,0.0,0,1
14,394,-81.07619987836028,39,0.805465,0.0,0,1
15,410,-50.72910183819005,16,0.797545,0.0,0,1
16,456,-111.65668753540217,46,0.774775,0.0,0,1
17,514,-146.46264794306265,58,0.746065,0.0,0,1
18,540,-88.37932281504318,26,0.733195,0.0,0,1
19,593,-96.72060406383066,53,0.70696,0.0,0,1
20,608,-66.17614651340307,15,0.699535,0.0,0,1
21,624,-51.85449466828851,16,0.691615,0.0,0,1
22,662,-121.91422301180096,38,0.672805,0.0,0,1
23,690,-49.56171476324049,28,0.658945,0.0,0,1
24,754,15.761259516416061,64,0.627265,0.0,0,1
25,771,-74.27861488223135,17,0.61885,0.0,0,1
26,791,-52.89500159291935,20,0.60895,0.0,0,1
27,830,-121.80017303386623,39,0.589645,0.0,0,1
28,890,-99.84892376852977,60,0.5599449999999999,0.0,0,1
29,907,-64.44500161168665,17,0.55153,0.0,0,1
30,957,-122.80695597584135,50,0.52678,0.0,0,1
31,976,-60.17250248224658,19,0.517375,0.0,0,1
32,1009,-121.8829933189613,33,0.5010399999999999,0.0,0,1
33,1092,-126.32841163330161,83,0.459955,0.0,0,1
34,1130,-88.67859756712659,38,0.441145,0.0,0,1
35,1150,-47.383127478962514,20,0.431245,0.0,0,1
36,1213,-131.33651403922582,63,0.40005999999999997,0.0,0,1
37,1261,-154.2647581323876,48,0.37629999999999997,0.0,0,1
38,1279,-81.70940086768269,18,0.36739,0.0,0,1
39,1300,-78.23157647092115,21,0.35699500000000006,0.0,0,1
40,1315,-53.76616006967187,15,0.34956999999999994,0.0,0,1
41,1365,-143.00628110589105,50,0.32482,0.0,0,1
42,1409,-146.16106832709022,44,0.3030400000000001,0.0,0,1
43,1443,-55.17184724490343,34,0.2862100000000001,0.0,0,1
44,1466,-28.087185876466677,23,0.274825,0.0,0,1
45,1485,129.25646924550426,19,0.26542,0.0,1,0
46,1502,-38.77606090263095,17,0.25700500000000004,86.95596694946289,0,1
47,1514,-30.56401205107311,12,0.2510650000000001,86.2605972290039,0,1
48,1529,-64.03719827862393,15,0.24363999999999997,72.14062093098958,0,1
49,1548,-66.87679140358418,19,0.23423500000000008,85.84831157483552,0,1
50,1748,-26.393017432148536,200,0.135235,77.81972853660584,0,0
51,1784,-31.846056403030293,36,0.11741500000000005,60.77792289521959,0,1
52,1820,-75.11154740025127,36,0.09959499999999999,70.81388404634264,0,1
53,1847,-85.5667551636824,27,0.08622999999999992,62.13205408166956,0,1
54,1872,-21.47713572263262,25,0.073855,64.72111221313476,0,1
55,1886,-75.77164028957358,14,0.06692500000000001,65.51281901768276,0,1
56,1916,-86.26811603162407,30,0.05207499999999998,65.62742462158204,0,1
57,1943,-82.51777233371946,27,0.03871000000000002,69.12791019015842,0,1
58,2017,-43.332391164880946,74,0.010000000000000009,64.15452366906243,0,1
59,2057,-29.758536806077473,40,0.010000000000000009,49.55952286720276,0,1
60,2084,-33.59810074804104,27,0.010000000000000009,50.619438030101634,0,1
61,2097,-65.83675218041816,13,0.010000000000000009,55.29668837327223,0,1
62,2110,-47.57347126564814,13,0.010000000000000009,45.77642088669997,0,1
63,2134,-68.64568659045766,24,0.010000000000000009,46.6315758228302,0,1
64,2334,-38.7405349301001,200,0.010000000000000009,50.023109126091,0,0
65,2534,-28.724906332132534,200,0.010000000000000009,41.05310581207275,0,0
66,2734,-30.333381085499465,200,0.010000000000000009,29.88344970226288,0,0
67,2934,-40.92471823321989,200,0.010000000000000009,26.25954400539398,0,0
68,3134,-35.085243872481186,200,0.010000000000000009,22.716906313896178,0,0
69,3182,-35.88597524481697,48,0.010000000000000009,24.05172614256541,0,1
70,3336,-89.68958121887879,154,0.010000000000000009,18.580054865254983,0,1
71,3361,-32.98383738876106,25,0.010000000000000009,16.176528701782228,0,1
72,3382,-49.513246072474736,21,0.010000000000000009,15.076087747301374,0,1
73,3420,-119.90335049581859,38,0.010000000000000009,19.031192202317087,0,1
74,3434,-37.812514440945876,14,0.010000000000000009,17.364987203053065,0,1
75,3446,-49.82324280918488,12,0.010000000000000009,17.448501586914062,0,1
76,3459,-63.201279414444016,13,0.010000000000000009,13.17901637003972,0,1
77,3490,-111.14447387913607,31,0.010000000000000009,21.680102717491888,0,1
78,3503,-40.84889186908154,13,0.010000000000000009,13.979714210216816,0,1
79,3521,-57.98808971492761,18,0.010000000000000009,18.137976063622368,0,1
80,3534,-70.95774824087059,13,0.010000000000000009,18.655917167663574,0,1
81,3557,-60.43781528722298,23,0.010000000000000009,17.655183626257855,0,1
82,3586,-71.01984992922401,29,0.010000000000000009,20.985436603940766,0,1
83,3612,-28.393311414757946,26,0.010000000000000009,15.38525445644672,0,1
84,3625,-55.78615879309812,13,0.010000000000000009,13.95297541985145,0,1
85,3658,-105.54133825261817,33,0.010000000000000009,19.322967876087535,0,1
86,3698,-133.96059205648896,40,0.010000000000000009,16.355816030502318,0,1
87,3715,-74.0800652830322,17,0.010000000000000009,18.054447061875287,0,1
88,3730,-67.20684798637522,15,0.010000000000000009,19.357565943400065,0,1
89,3743,-66.09098781971647,13,0.010000000000000009,13.70405336526724,0,1
90,3755,-73.58996474248741,12,0.010000000000000009,13.948405981063843,0,1
91,3770,-54.700325198903016,15,0.010000000000000009,16.755565961201984,0,1
92,3800,-78.54428829414859,30,0.010000000000000009,15.845464579264323,0,1
93,3843,16.91020842673703,43,0.010000000000000009,16.38227765504704,0,1
94,3863,-35.95234562795919,20,0.010000000000000009,15.216069221496582,0,1
95,3875,-59.46894924995384,12,0.010000000000000009,13.69661315282186,0,1
96,3913,-143.44816451724213,38,0.010000000000000009,14.066107147618345,0,1
97,3933,-21.58618836364356,20,0.010000000000000009,15.61704125404358,0,1
98,3964,-99.80365060995238,31,0.010000000000000009,14.281988205448274,0,1
99,3977,-38.65503131895783,13,0.010000000000000009,14.764372385465181,0,1
100,3992,-78.3519509443173,15,0.010000000000000009,19.47414576212565,0,1
101,4007,-56.447426846866044,15,0.010000000000000009,17.147467803955077,0,1
102,4038,-111.23547346658506,31,0.010000000000000009,19.399825065366684,0,1
103,4070,-68.22415521135764,32,0.010000000000000009,15.708300977945328,0,1
104,4084,-49.232053702548285,14,0.010000000000000009,19.095828737531388,0,1
105,4117,-44.57516564859443,33,0.010000000000000009,17.300242597406562,0,1
106,4135,-47.66469478448829,18,0.010000000000000009,17.550020853678387,0,1
107,4157,-38.42167043000157,22,0.010000000000000009,16.997700517827813,0,1
108,4169,-56.473771789751765,12,0.010000000000000009,17.811102708180744,0,1
109,4234,-51.75369105267206,65,0.010000000000000009,15.172951815678523,0,1
110,4253,-35.57251643746068,19,0.010000000000000009,12.699372693112021,0,1
111,4274,-40.25739774884054,21,0.010000000000000009,15.253659884134928,0,1
112,4289,-58.683168576564455,15,0.010000000000000009,13.824666341145834,0,1
113,4318,-66.53597016677364,29,0.010000000000000009,16.109802476290998,0,1
114,4403,-149.99222294349633,85,0.010000000000000009,13.64164597006405,0,1
115,4435,-62.69866155317945,32,0.010000000000000009,14.920331805944443,0,1
116,4455,-47.49694267034858,20,0.010000000000000009,11.847093772888183,0,1
117,4482,-53.41958347534761,27,0.010000000000000009,15.774143113030327,0,1
118,4506,-36.3775239550527,24,0.010000000000000009,17.130632360776264,0,1
119,4523,-49.24800520788205,17,0.010000000000000009,20.83801005868351,0,1
120,4536,-72.64392765720625,13,0.010000000000000009,17.773259309621956,0,1
121,4563,-79.35049728143028,27,0.010000000000000009,18.234009919343173,0,1
122,4692,-97.60267962515886,129,0.010000000000000009,16.45410353638405,0,1
123,4767,-93.40561833780998,75,0.010000000000000009,16.0802601369222,0,1
124,4811,-77.67832332777326,44,0.010000000000000009,18.370242378928445,0,1
125,4843,-80.58479505658886,32,0.010000000000000009,17.044696748256683,0,1
126,4883,-61.732269652746666,40,0.010000000000000009,16.37717761993408,0,1
127,4896,-55.453242458500085,13,0.010000000000000009,14.107656625600962,0,1
128,4921,-51.357775109699254,25,0.010000000000000009,14.639367218017577,0,1
129,4934,-63.58526416515991,13,0.010000000000000009,16.089904344998875,0,1
130,4956,-34.02494707033139,22,0.010000000000000009,15.859315915541215,0,1
131,5010,164.26873763079425,54,0.010000000000000009,17.3079798663104,1,0
132,5028,-55.154798272810176,18,0.010000000000000009,19.251151614718967,0,1
133,5052,-68.95877301553233,24,0.010000000000000009,23.04728027184804,0,1
134,5130,132.58194890790446,78,0.010000000000000009,21.25957383864965,1,0
135,5330,41.99114521140556,200,0.010000000000000009,25.410560626983642,0,0
136,5378,-34.0097651586001,48,0.010000000000000009,24.901081442832947,0,1
137,5578,-7.272156151187431,200,0.010000000000000009,26.749675035476685,0,0
138,5778,-7.350517670596246,200,0.010000000000000009,27.567651901245117,0,0
139,5978,-33.9640705504775,200,0.010000000000000009,25.809888200759886,0,0
140,6178,-32.070846503540004,200,0.010000000000000009,28.23128764152527,0,0
141,6223,-57.10427165114648,45,0.010000000000000009,26.122658199734158,0,1
142,6298,-57.07082606966466,75,0.010000000000000009,27.358724009195964,0,1
143,6311,-62.72090626243182,13,0.010000000000000009,26.44390428983248,0,1
144,6511,-44.94499847500955,200,0.010000000000000009,25.945114369392396,0,0
145,6550,-69.64093239007948,39,0.010000000000000009,33.84058003547864,0,1
146,6566,-57.169786104319726,16,0.010000000000000009,29.494853973388672,0,1
147,6622,-49.83771222255752,56,0.010000000000000009,30.296784264700754,0,1
148,6678,-98.44515755686822,56,0.010000000000000009,30.290309497288295,0,1
149,6699,-59.35307903186152,21,0.010000000000000009,27.700166702270508,0,1
150,6718,-43.305470679712705,19,0.010000000000000009,28.358628122430098,0,1
151,6783,156.1952557479029,65,0.010000000000000009,30.76572735126202,1,0
152,6820,-41.029550078565805,37,0.010000000000000009,32.20103763889622,0,1
153,6871,-17.794997462776053,51,0.010000000000000009,31.554048351213044,0,1
154,6940,147.27008730052606,69,0.010000000000000009,33.53341569762299,1,0
155,7037,136.89281258091404,97,0.010000000000000009,36.09363500850717,1,0
156,7093,171.24233284359926,56,0.010000000000000009,37.03619071415493,1,0
157,7130,159.27060180421873,37,0.010000000000000009,39.92632035951357,1,0
158,7166,160.62754357534533,36,0.010000000000000009,42.497198263804115,1,0
159,7186,-16.339067966600112,20,0.010000000000000009,36.945223045349124,0,1
160,7236,169.67882903117038,50,0.010000000000000009,48.056013870239255,1,0
161,7288,164.52325423387651,52,0.010000000000000009,45.74347892174354,1,0
162,7319,139.66718464525792,31,0.010000000000000009,44.23657755697927,1,0
163,7370,173.01263038923508,51,0.010000000000000009,51.90030827241785,1,0
164,7390,-33.98498444999899,20,0.010000000000000009,62.38295440673828,0,1
165,7420,136.46057544431514,30,0.010000000000000009,49.582648785909015,1,0
166,7438,-40.90876149327951,18,0.010000000000000009,42.19002056121826,0,1
167,7470,156.5648293642147,32,0.010000000000000009,46.72812032699585,1,0
168,7490,136.85887092532752,20,0.010000000000000009,60.00296478271484,1,0
169,7524,146.89844106128288,34,0.010000000000000009,57.10886326958151,1,0
170,7552,-17.95935762542461,28,0.010000000000000009,44.30989851270403,0,1
171,7574,-27.52973629045639,22,0.010000000000000009,51.552690505981445,0,1
172,7603,135.30704145067614,29,0.010000000000000009,52.903565571225926,1,0
173,7631,139.3996057456365,28,0.010000000000000009,55.55542148862566,1,0
174,7650,-34.58824563550975,19,0.010000000000000009,63.92822877984298,0,1
