Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success
100,8436,-3.0562324373403955,100,0.010000000000000009,75.95872802734375,0
101,8536,-13.807492865829671,100,0.010000000000000009,80.16532410621643,0
102,8613,-147.86000414363872,77,0.010000000000000009,65.65089083337165,0
103,8655,203.25398358783607,42,0.010000000000000009,73.15000833783832,1
104,8755,-12.681186137396882,100,0.010000000000000009,63.26166087150574,0
105,8768,202.59862578751626,13,0.010000000000000009,66.35837584275465,1
106,8814,213.31693244288752,46,0.010000000000000009,80.25096970019133,1
107,8914,1.350994039472869,100,0.010000000000000009,70.98287162780761,0
108,9014,-8.715728168707649,100,0.010000000000000009,73.21516978263855,0
109,9027,203.2326978061816,13,0.010000000000000009,71.89305466871996,1
110,9127,-7.50949398772649,100,0.010000000000000009,73.6839751625061,0
111,9168,204.8981705753401,41,0.010000000000000009,55.4143493001054,1
112,9268,-8.748342457097062,100,0.010000000000000009,69.15610638618469,0
113,9306,207.65000388008502,38,0.010000000000000009,77.60372056459126,1
114,9406,-9.547753224306785,100,0.010000000000000009,79.14226454734802,0
115,9451,206.3992948627646,45,0.010000000000000009,65.9716498904758,1
116,9551,-0.9408789219141304,100,0.010000000000000009,87.94885183334351,0
117,9651,-10.655570993639877,100,0.010000000000000009,67.53226404190063,0
118,9751,-6.649610020155415,100,0.010000000000000009,63.96142364501953,0
119,9851,-2.994154323240475,100,0.010000000000000009,58.13600960731506,0
120,9951,-10.360563011342032,100,0.010000000000000009,61.87414963722229,0
121,10051,-5.5580828702743394,100,0.010000000000000009,60.71345827102661,0
122,10151,2.7783207236114755,100,0.010000000000000009,63.039663581848146,0
123,10180,205.61368046026837,29,0.010000000000000009,69.54952315626473,1
124,10280,-7.858600582978245,100,0.010000000000000009,66.37837669372558,0
125,10321,203.71361451000095,41,0.010000000000000009,77.42921833875702,1
126,10421,1.4528178252728234,100,0.010000000000000009,71.66644010543823,0
127,10511,200.74691874313237,90,0.010000000000000009,64.98579901589288,1
128,10550,207.65070455977255,39,0.010000000000000009,58.74080951397236,1
129,10650,-5.620568213703964,100,0.010000000000000009,71.02119422912598,0
130,10673,205.47887474198635,23,0.010000000000000009,65.27071894770083,1
131,10749,204.9656727550479,76,0.010000000000000009,63.15849792329889,1
132,10777,205.85320713826195,28,0.010000000000000009,65.0243353843689,1
133,10855,209.34214376943308,78,0.010000000000000009,61.2694452725924,1
134,10907,208.17581546222894,52,0.010000000000000009,61.96770000457764,1
135,11007,-5.171118035702844,100,0.010000000000000009,59.91862369537353,0
136,11030,203.3441870238193,23,0.010000000000000009,82.94286064479662,1
137,11067,211.10496543828452,37,0.010000000000000009,67.07495905901935,1
138,11079,202.55834581787605,12,0.010000000000000009,101.50745741526286,1
139,11179,-6.255517148774835,100,0.010000000000000009,68.70210796356201,0
140,11237,206.80954074529586,58,0.010000000000000009,66.6046512209136,1
141,11337,-16.227594246719164,100,0.010000000000000009,90.65129789352417,0
142,11432,204.2546859724125,95,0.010000000000000009,79.45148943850869,1
143,11484,203.51771880645938,52,0.010000000000000009,86.58418783774742,1
144,11584,-14.835746358319975,100,0.010000000000000009,92.78160217285156,0
145,11631,209.7679554624781,47,0.010000000000000009,75.15465099253554,1
146,11644,203.61996786268978,13,0.010000000000000009,72.63376001211313,1
147,11673,207.83177568114337,29,0.010000000000000009,63.07991442187079,1
148,11768,204.27072449129597,95,0.010000000000000009,77.23781688087865,1
149,11812,199.35351294998372,44,0.010000000000000009,82.97900559685446,1
150,11912,1.1817065416398076,100,0.010000000000000009,84.91465143203736,0
151,12012,-1.096806239512186,100,0.010000000000000009,87.89474788665771,0
152,12102,207.3167701112091,90,0.010000000000000009,86.10935026804606,1
153,12178,209.790153439625,76,0.010000000000000009,94.07448833867123,1
154,12210,203.9406842839287,32,0.010000000000000009,83.34280812740326,1
155,12255,208.1768018656536,45,0.010000000000000009,95.17777167426215,1
156,12355,1.0141214018382394,100,0.010000000000000009,94.87467664718628,0
157,12403,212.55725435904802,48,0.010000000000000009,81.5446134408315,1
158,12450,208.01731688327624,47,0.010000000000000009,97.22656980473944,1
159,12505,204.47132615129416,55,0.010000000000000009,82.93345371593128,1
160,12605,-1.878551914137687,100,0.010000000000000009,106.54745594024658,0
161,12705,4.442278072542607,100,0.010000000000000009,98.54943664550781,0
162,12805,-1.5992819292582672,100,0.010000000000000009,102.02511783599853,0
163,12875,201.16187218028674,70,0.010000000000000009,99.11379781450545,1
164,12963,203.922153113481,88,0.010000000000000009,108.77185977589001,1
165,12992,204.72906125092126,29,0.010000000000000009,107.097369424228,1
166,13092,-13.001382939263525,100,0.010000000000000009,114.54915718078614,0
167,13171,201.06072449419705,79,0.010000000000000009,110.29463606242892,1
168,13271,-3.343902262544829,100,0.010000000000000009,109.11095455169678,0
169,13371,-1.7539792593331833,100,0.010000000000000009,106.74556457519532,0
170,13420,207.07797567448984,49,0.010000000000000009,105.83410076219208,1
171,13463,198.9970115865888,43,0.010000000000000009,116.14104115685751,1
172,13563,0.18204158333329845,100,0.010000000000000009,122.92634231567382,0
173,13575,202.64119379489762,12,0.010000000000000009,123.4546127319336,1
174,13675,-9.43998565538318,100,0.010000000000000009,125.90724842071533,0
175,13719,208.88296074707992,44,0.010000000000000009,133.73507915843618,1
176,13740,204.7151409277964,21,0.010000000000000009,106.14636484781902,1
177,13793,198.94659354640183,53,0.010000000000000009,120.78675719926942,1
178,13825,205.76354535124196,32,0.010000000000000009,124.27136421203613,1
179,13910,201.21623735733476,85,0.010000000000000009,127.42739895091337,1
180,13996,199.89810361734084,86,0.010000000000000009,120.56153235324594,1
181,14072,204.6391360042794,76,0.010000000000000009,127.38202712410374,1
182,14088,206.2205532437615,16,0.010000000000000009,148.49837350845337,1
183,14173,206.65363640836313,85,0.010000000000000009,119.75006193273208,1
184,14205,202.72104216731833,32,0.010000000000000009,134.1773543357849,1
185,14241,201.4160387672186,36,0.010000000000000009,141.02849133809408,1
186,14324,207.77468036528992,83,0.010000000000000009,137.8305107943983,1
187,14401,-180.66821886396744,77,0.010000000000000009,145.54465900767934,0
188,14433,207.08575348071489,32,0.010000000000000009,143.73453891277313,1
189,14474,198.75075904859307,41,0.010000000000000009,124.66098162023033,1
190,14492,206.30637169200395,18,0.010000000000000009,135.29789945814343,1
191,14556,208.36000889118264,64,0.010000000000000009,130.42270803451538,1
192,14628,-177.76506389602832,72,0.010000000000000009,134.3965368800693,0
193,14699,214.7670330440503,71,0.010000000000000009,138.59351596026355,1
194,14799,-19.723774917697376,100,0.010000000000000009,136.02774101257324,0
195,14878,-181.40709937258936,79,0.010000000000000009,148.27418020707142,0
196,14978,-34.430264476272356,100,0.010000000000000009,132.67003734588624,0
197,14999,208.98965263285146,21,0.010000000000000009,138.40667343139648,1
198,15032,210.55448667118247,33,0.010000000000000009,131.94331995646158,1
199,15049,202.88543136842839,17,0.010000000000000009,141.80651137408088,1
200,15101,-171.83300470181126,52,0.010000000000000009,144.91441359886755,0
201,15133,204.38019650813877,32,0.010000000000000009,130.5258892774582,1
202,15146,203.9723306604859,13,0.010000000000000009,145.19933319091797,1
203,15246,-19.20564725965524,100,0.010000000000000009,135.6774998855591,0
204,15272,206.50490116618857,26,0.010000000000000009,146.10675753079929,1
205,15372,-28.198686807614656,100,0.010000000000000009,140.24648300170898,0
206,15472,-20.484075144851086,100,0.010000000000000009,136.98318939208986,0
207,15572,-15.166824730184116,100,0.010000000000000009,151.36938026428223,0
208,15584,204.78997368235525,12,0.010000000000000009,125.78016344706218,1
209,15684,-26.433908801559767,100,0.010000000000000009,137.07523845672608,0
210,15731,212.47192319285108,47,0.010000000000000009,130.62495958044173,1
211,15789,-167.79878327770265,58,0.010000000000000009,135.91685972542598,0
212,15812,201.9951646007994,23,0.010000000000000009,161.1566211866296,1
213,15875,208.80145636837952,63,0.010000000000000009,138.37788385058207,1
214,15973,-173.44934897776128,98,0.010000000000000009,142.04673288306412,0
215,16073,-19.006742326232867,100,0.010000000000000009,151.33838493347167,0
216,16108,210.55940582561146,35,0.010000000000000009,142.54934626988003,1
217,16127,207.87596617211958,19,0.010000000000000009,141.5319161666067,1
218,16156,209.78523701420878,29,0.010000000000000009,166.86288741539263,1
219,16207,211.36942470926795,51,0.010000000000000009,136.43646689022287,1
220,16257,-161.5650647440637,50,0.010000000000000009,153.70084526062013,0
221,16271,204.07932636294743,14,0.010000000000000009,136.86486162458147,1
222,16294,202.31681938369178,23,0.010000000000000009,156.42682548191237,1
223,16312,206.63712790416903,18,0.010000000000000009,149.92460420396594,1
224,16329,205.08874271905384,17,0.010000000000000009,138.13180541992188,1
225,16359,206.39519617836575,30,0.010000000000000009,147.7500447591146,1
226,16372,202.32115301344848,13,0.010000000000000009,141.8773158146785,1
227,16410,208.71463542235836,38,0.010000000000000009,152.44748466893247,1
228,16419,202.39322325117772,9,0.010000000000000009,137.83685811360678,1
229,16438,204.32066976317728,19,0.010000000000000009,173.05207985325865,1
230,16479,212.77311934902718,41,0.010000000000000009,147.4853340707174,1
231,16504,207.68856041857734,25,0.010000000000000009,131.4761590576172,1
232,16526,208.1568168667061,22,0.010000000000000009,161.79575417258522,1
233,16542,204.9074083857444,16,0.010000000000000009,140.12037229537964,1
234,16567,206.4744272983116,25,0.010000000000000009,150.88622039794922,1
235,16578,203.1431362498359,11,0.010000000000000009,149.54437602650034,1
236,16614,210.75926734117053,36,0.010000000000000009,147.21565903557672,1
237,16670,213.05184031004643,56,0.010000000000000009,160.0285906110491,1
238,16700,209.77625963137473,30,0.010000000000000009,144.63720677693684,1
239,16724,208.75894167085087,24,0.010000000000000009,141.33579762776694,1
240,16789,212.97851717350474,65,0.010000000000000009,153.55037067119892,1
241,16834,210.8811450826195,45,0.010000000000000009,144.6690444946289,1
242,16857,208.61919136437024,23,0.010000000000000009,148.63508406929347,1
243,16881,208.9460221675166,24,0.010000000000000009,153.5261271794637,1
244,16919,210.0068954664615,38,0.010000000000000009,165.76676218133224,1
245,16936,203.44511918766378,17,0.010000000000000009,141.3701472562902,1
246,16958,207.32151839908374,22,0.010000000000000009,154.11062171242455,1
247,17021,-169.9941458646809,63,0.010000000000000009,136.13851553296286,0
248,17057,209.5142985651635,36,0.010000000000000009,136.1453914642334,1
249,17071,205.30697769437396,14,0.010000000000000009,143.1234087262835,1
250,17121,-163.47632725266945,50,0.010000000000000009,131.36568435668946,0
251,17172,206.51781075469194,51,0.010000000000000009,139.47681636436312,1
252,17272,-10.71971068327902,100,0.010000000000000009,145.19955997467042,0
253,17284,203.27301426629234,12,0.010000000000000009,117.73469416300456,1
254,17300,204.20929187026152,16,0.010000000000000009,149.81878066062927,1
255,17334,208.16308345211365,34,0.010000000000000009,130.9709432265338,1
256,17343,202.04682231934007,9,0.010000000000000009,105.68122016059027,1
257,17390,-156.9610043366021,47,0.010000000000000009,129.91582342918883,0
258,17436,-160.5605290302236,46,0.010000000000000009,135.18735139266303,0
259,17449,205.25629035742946,13,0.010000000000000009,127.22241856501653,1
260,17499,-152.45908858719716,50,0.010000000000000009,144.56347480773925,0
261,17586,-169.7308783781266,87,0.010000000000000009,136.88912709554037,0
262,17601,203.49396284162916,15,0.010000000000000009,126.33396504720052,1
263,17621,206.41649458275077,20,0.010000000000000009,133.358069229126,1
264,17635,203.46189731137264,14,0.010000000000000009,137.53347151620048,1
265,17673,211.23243986415588,38,0.010000000000000009,134.89600834093596,1
266,17726,-161.16669355011686,53,0.010000000000000009,128.49434460334058,0
267,17794,207.24020220547337,68,0.010000000000000009,125.53522132424747,1
268,17839,-154.22663672733015,45,0.010000000000000009,135.34190131293403,0
269,17854,205.92150616589126,15,0.010000000000000009,137.19242146809896,1
270,17870,205.35125486995614,16,0.010000000000000009,128.44106340408325,1
271,17915,212.13409858821166,45,0.010000000000000009,128.33802405463325,1
272,17954,210.3870886197295,39,0.010000000000000009,124.00855665940504,1
273,17974,206.94986083948854,20,0.010000000000000009,124.42846412658692,1
274,17992,206.59799342979596,18,0.010000000000000009,116.97763570149739,1
275,18022,205.99894220812305,30,0.010000000000000009,126.1901128133138,1
276,18038,206.0545897419644,16,0.010000000000000009,122.5035982131958,1
277,18059,207.29940909265025,21,0.010000000000000009,116.96452949160621,1
278,18071,204.5039965060327,12,0.010000000000000009,130.64953549702963,1
279,18113,209.45995981869794,42,0.010000000000000009,128.80598676772345,1
280,18213,-10.94925260887359,100,0.010000000000000009,121.57407459259034,0
281,18227,203.8835640772085,14,0.010000000000000009,125.98811612810407,1
282,18327,-7.8171227950677675,100,0.010000000000000009,117.45048469543457,0
283,18400,211.98539511709174,73,0.010000000000000009,117.24200941111944,1
284,18431,209.8209625911586,31,0.010000000000000009,112.24906010781565,1
285,18449,206.84757316396758,18,0.010000000000000009,115.46440717909071,1
286,18467,204.6974845466428,18,0.010000000000000009,114.56578911675348,1
287,18493,209.09515297067452,26,0.010000000000000009,117.53896977351262,1
288,18558,210.92153926768924,65,0.010000000000000009,120.02495275644155,1
289,18569,203.85859045610428,11,0.010000000000000009,111.36588564786044,1
290,18606,210.59782671395948,37,0.010000000000000009,117.62935751837654,1
291,18636,211.44023679073254,30,0.010000000000000009,126.26387201944986,1
292,18658,208.46893127568592,22,0.010000000000000009,121.14533407037908,1
293,18697,211.91916398907588,39,0.010000000000000009,121.47787182147687,1
294,18734,210.8050260778387,37,0.010000000000000009,124.84426725232923,1
295,18778,212.3829160723984,44,0.010000000000000009,113.13485024192117,1
296,18834,212.1422842924882,56,0.010000000000000009,124.138519014631,1
297,18875,212.5197741822107,41,0.010000000000000009,109.0320134977015,1
298,18911,209.76793464137015,36,0.010000000000000009,116.97262191772461,1
299,18924,204.4667989364457,13,0.010000000000000009,126.5921407846304,1
300,18957,211.31711925399324,33,0.010000000000000009,114.28680419921875,1
301,18976,207.47151008693604,19,0.010000000000000009,108.30494248239617,1
302,19018,212.53690522007375,42,0.010000000000000009,119.82442383539109,1
303,19046,207.04410237486394,28,0.010000000000000009,116.6557445526123,1
304,19087,210.19704061008883,41,0.010000000000000009,122.25877138463463,1
305,19104,202.22160584558665,17,0.010000000000000009,127.05102718577666,1
306,19145,209.97720745675684,41,0.010000000000000009,129.90476971137815,1
307,19170,207.15719719434816,25,0.010000000000000009,122.16792816162109,1
308,19231,211.36698233177611,61,0.010000000000000009,124.3984176135454,1
309,19245,203.13796489464033,14,0.010000000000000009,115.76580429077148,1
310,19253,202.91488830179054,8,0.010000000000000009,131.1795301437378,1
311,19273,207.24333348628113,20,0.010000000000000009,119.57738857269287,1
312,19289,206.20996618750874,16,0.010000000000000009,122.34843063354492,1
313,19302,205.36009113741417,13,0.010000000000000009,122.87995969332181,1
314,19333,208.56332705216897,31,0.010000000000000009,109.92245409565587,1
315,19366,209.1346477903072,33,0.010000000000000009,109.79803085327148,1
316,19412,210.41822195225288,46,0.010000000000000009,115.77670719312584,1
317,19465,215.82091335561725,53,0.010000000000000009,118.02892792899654,1
318,19482,206.92351891996097,17,0.010000000000000009,118.77327503877528,1
319,19500,206.97230367549017,18,0.010000000000000009,108.46344884236653,1
320,19530,210.8663375567099,30,0.010000000000000009,109.96661427815755,1
321,19566,212.26593721246434,36,0.010000000000000009,108.58783700731065,1
322,19601,211.25895070008664,35,0.010000000000000009,110.7530539376395,1
323,19621,207.62113306352194,20,0.010000000000000009,109.96059074401856,1
324,19632,204.52985836278066,11,0.010000000000000009,109.9700927734375,1
325,19683,214.62740570484564,51,0.010000000000000009,106.61160420436485,1
326,19723,211.95053346033635,40,0.010000000000000009,109.2674352645874,1
327,19757,210.73527748991444,34,0.010000000000000009,110.2599339204676,1
328,19775,207.64399204018557,18,0.010000000000000009,114.73044628567166,1
329,19827,215.9938523245593,52,0.010000000000000009,114.87096962561974,1
330,19847,207.40744147893994,20,0.010000000000000009,115.74915351867676,1
331,19878,208.87235561725552,31,0.010000000000000009,107.23269751764113,1
332,19921,211.65042651345507,43,0.010000000000000009,106.85723956795626,1
333,19951,210.91711157303453,30,0.010000000000000009,113.97283426920573,1
334,19971,209.03847879222278,20,0.010000000000000009,104.83788967132568,1
335,19982,204.3355592203949,11,0.010000000000000009,113.0190103704279,1
336,20009,208.9788791727706,27,0.010000000000000009,111.74773011384187,1
337,20060,213.78005570636503,51,0.010000000000000009,119.46018391029507,1
338,20099,206.54900039546857,39,0.010000000000000009,109.43814791165866,1
339,20147,206.92758368088076,48,0.010000000000000009,108.0503617922465,1
340,20201,208.77727753231525,54,0.010000000000000009,108.1264481721101,1
341,20249,214.47201998768406,48,0.010000000000000009,120.23152335484822,1
342,20295,211.88135101127344,46,0.010000000000000009,112.63559988270636,1
343,20384,202.00791250197872,89,0.010000000000000009,114.87740698825108,1
344,20430,204.90152758923182,46,0.010000000000000009,116.09769804581352,1
345,20468,212.2717653927064,38,0.010000000000000009,108.50931167602539,1
346,20502,211.5912661004262,34,0.010000000000000009,109.45609081492705,1
347,20529,209.15860456534705,27,0.010000000000000009,120.99507649739583,1
348,20561,212.70457547622166,32,0.010000000000000009,109.98934555053711,1
349,20602,213.0021210756897,41,0.010000000000000009,108.45289062872166,1
350,20630,205.16177467012852,28,0.010000000000000009,110.81402233668736,1
351,20650,207.22633513031982,20,0.010000000000000009,104.53555297851562,1
352,20681,211.76220540919076,31,0.010000000000000009,112.82932724491242,1
353,20709,211.60091349593438,28,0.010000000000000009,112.30220712934222,1
354,20737,208.42991523053493,28,0.010000000000000009,110.77947289603097,1
355,20753,202.45128139226932,16,0.010000000000000009,108.662100315094,1
356,20776,204.65423186582515,23,0.010000000000000009,106.29370183530061,1
357,20801,205.04900675461667,25,0.010000000000000009,107.20941497802734,1
358,20829,209.66166178668243,28,0.010000000000000009,107.89670181274414,1
359,20852,208.59190429553348,23,0.010000000000000009,106.50842915410581,1
360,20879,210.82036854992532,27,0.010000000000000009,107.81409595630787,1
361,20926,215.295502324629,47,0.010000000000000009,106.90284826400432,1
362,20950,207.47758840547655,24,0.010000000000000009,116.39790153503418,1
363,20992,214.38317095748937,42,0.010000000000000009,106.4246382032122,1
364,21008,205.7494088423372,16,0.010000000000000009,102.22655725479126,1
365,21052,217.9451887940529,44,0.010000000000000009,103.60537910461426,1
366,21074,208.1409790249029,22,0.010000000000000009,103.36568728360263,1
367,21088,206.28129643767193,14,0.010000000000000009,104.21513530186245,1
368,21128,213.12330625882612,40,0.010000000000000009,103.24692440032959,1
369,21145,206.115415332861,17,0.010000000000000009,100.02409362792969,1
370,21175,211.08249040714048,30,0.010000000000000009,98.70757166544597,1
371,21206,212.51077930000386,31,0.010000000000000009,98.33367329259073,1
372,21231,208.44441667689227,25,0.010000000000000009,98.1813264465332,1
373,21262,211.32304024910303,31,0.010000000000000009,97.33530770578692,1
374,21282,206.44122904011078,20,0.010000000000000009,101.26057586669921,1
375,21314,212.79597772561584,32,0.010000000000000009,97.08163619041443,1
376,21347,210.6988337874118,33,0.010000000000000009,99.79275767008464,1
377,21371,208.09953553996638,24,0.010000000000000009,96.95475101470947,1
378,21403,213.40292531907934,32,0.010000000000000009,97.00507545471191,1
379,21429,209.13600020072863,26,0.010000000000000009,97.25708653376653,1
380,21450,205.16501780497248,21,0.010000000000000009,83.60374414353143,1
381,21496,217.80383317928863,46,0.010000000000000009,93.20213541777238,1
382,21521,209.68003838476298,25,0.010000000000000009,108.0549185180664,1
383,21535,204.27989573270247,14,0.010000000000000009,102.09761047363281,1
384,21558,208.36122924181825,23,0.010000000000000009,96.12199202827786,1
385,21588,210.9782316566271,30,0.010000000000000009,96.74419784545898,1
386,21616,211.4854250696312,28,0.010000000000000009,92.7942556653704,1
387,21634,206.48199018071188,18,0.010000000000000009,92.03284284803603,1
388,21664,211.21021186356714,30,0.010000000000000009,93.17026163736979,1
389,21701,213.92895858488308,37,0.010000000000000009,94.5526545756572,1
390,21717,205.6499425809069,16,0.010000000000000009,92.41932392120361,1
391,21738,208.55083025162347,21,0.010000000000000009,88.2566272190639,1
392,21768,210.25783858997764,30,0.010000000000000009,87.66826578776042,1
393,21802,210.7672457533345,34,0.010000000000000009,90.7396380480598,1
394,21822,206.90218870305958,20,0.010000000000000009,89.21927433013916,1
395,21859,212.75728050473634,37,0.010000000000000009,91.47267171498892,1
396,21901,215.0963692099332,42,0.010000000000000009,86.22072864714123,1
397,21919,205.04238621422627,18,0.010000000000000009,89.59369659423828,1
398,21941,208.8403085504283,22,0.010000000000000009,82.71495177529074,1
399,21982,212.24721564630346,41,0.010000000000000009,84.70477127447361,1
400,22034,217.670867116411,52,0.010000000000000009,87.544389798091,1
401,22065,209.12337508179039,31,0.010000000000000009,85.37732327368951,1
402,22099,213.457173871409,34,0.010000000000000009,84.78949199003331,1
403,22129,212.34812339694227,30,0.010000000000000009,80.12470512390136,1
404,22138,202.92806093540844,9,0.010000000000000009,70.84469350179036,1
405,22171,210.8960596660491,33,0.010000000000000009,77.58681938864969,1
406,22195,209.83920403960084,24,0.010000000000000009,83.52264515558879,1
407,22217,209.10403630708225,22,0.010000000000000009,83.71624305031516,1
408,22253,213.68862477722536,36,0.010000000000000009,83.28937265608046,1
409,22289,213.27257310849234,36,0.010000000000000009,80.55197927686903,1
410,22298,202.2045047541792,9,0.010000000000000009,72.4301995171441,1
