Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
39,1067,-117.2518141297459,47,0.47233,0.0,0,1
40,1098,-76.50705835251617,31,0.456985,0.0,0,1
41,1148,-107.96157911987353,50,0.43223500000000004,0.0,0,0
42,1179,-124.77487387503737,31,0.41689,0.0,0,1
43,1215,-116.61403058162053,36,0.39907000000000004,0.0,0,1
44,1265,-118.57754487302317,50,0.37432,0.0,0,0
45,1315,36.61362142556892,50,0.34956999999999994,0.0,0,0
46,1346,-28.19405264181961,31,0.334225,0.0,0,1
47,1396,-20.24686920439202,50,0.30947499999999994,0.0,0,0
48,1404,115.37834107001991,8,0.305515,0.0,1,0
49,1442,-93.12292198223028,38,0.286705,0.0,0,1
50,1468,-62.32876314843551,26,0.27383499999999994,0.0,0,1
51,1481,-71.46408870486903,13,0.26739999999999997,0.0,0,1
52,1531,-13.857748774296853,50,0.24265000000000003,86.71358170047883,0,0
53,1547,-80.773063997761,16,0.23473,74.54525542259216,0,1
54,1597,43.81843099636753,50,0.20997999999999994,87.26963302612305,0,0
55,1647,-22.714514489333748,50,0.18523,80.092763671875,0,0
56,1656,-31.828013342217787,9,0.18077500000000002,58.08349312676324,0,1
57,1706,39.25379849630954,50,0.15602499999999997,64.07537120819092,0,0
58,1756,-79.8608096390826,50,0.13127500000000003,59.75789363861084,0,0
59,1806,2.530767660367186,50,0.10652500000000009,54.36738533020019,0,0
60,1811,-59.81002812195055,5,0.10404999999999998,61.173945617675784,0,1
61,1820,-51.04148018795487,9,0.09959499999999999,74.43964046902127,0,1
62,1870,-55.44132191190535,50,0.07484500000000005,63.244401168823245,0,0
63,1886,111.36151254162893,16,0.06692500000000001,60.8714953660965,1,0
64,1936,-16.273459184496552,50,0.04217499999999996,65.30938823699951,0,0
65,1959,-26.07628898085423,23,0.030789999999999984,55.2706353560738,0,1
66,2009,-88.67625426630296,50,0.010000000000000009,61.63494636535645,0,0
67,2051,-77.34578475939736,42,0.010000000000000009,51.66430750347319,0,1
68,2062,-46.681884983862275,11,0.010000000000000009,52.16811786998402,0,1
69,2112,21.214436873739484,50,0.010000000000000009,45.794655647277835,0,0
70,2162,-29.831042528011118,50,0.010000000000000009,41.552994556427,0,0
71,2212,64.76535885049904,50,0.010000000000000009,48.84279037475586,0,0
72,2262,35.864713454359965,50,0.010000000000000009,47.84194190979004,0,0
73,2312,-60.11022500906914,50,0.010000000000000009,41.658165550231935,0,0
74,2320,-64.155366332993,8,0.010000000000000009,52.89046549797058,0,1
75,2370,-34.76196766187194,50,0.010000000000000009,44.31714672088623,0,0
76,2420,-11.731287827752771,50,0.010000000000000009,42.18295087814331,0,0
77,2470,8.98686373406974,50,0.010000000000000009,46.024675064086914,0,0
78,2473,-53.16016919196288,3,0.010000000000000009,63.11547978719076,0,1
79,2523,-5.345637825520937,50,0.010000000000000009,40.004443912506105,0,0
80,2573,28.00799758636202,50,0.010000000000000009,30.780727043151856,0,0
81,2623,-2.19298877068114,50,0.010000000000000009,34.10334518432617,0,0
82,2634,-62.718224015205195,11,0.010000000000000009,27.90483977577903,0,1
83,2657,-48.84667493743018,23,0.010000000000000009,32.760255274565324,0,1
84,2707,-3.8238442779249526,50,0.010000000000000009,37.97886852264404,0,0
85,2736,-10.895660401000008,29,0.010000000000000009,29.11363045922641,0,1
86,2786,-16.875603838663253,50,0.010000000000000009,34.47753364562988,0,0
87,2836,-58.75643708186291,50,0.010000000000000009,31.483640785217286,0,0
88,2886,-22.319815377271087,50,0.010000000000000009,29.48011161804199,0,0
89,2920,-86.48142860587632,34,0.010000000000000009,32.354022587046906,0,1
90,2970,-8.59073020936775,50,0.010000000000000009,31.10421266555786,0,0
91,3020,68.140050258845,50,0.010000000000000009,33.26101913452148,0,0
92,3049,162.67823510036098,29,0.010000000000000009,31.881801473683325,1,0
93,3099,-27.138215053888633,50,0.010000000000000009,38.862714557647706,0,0
94,3149,-51.15425288288601,50,0.010000000000000009,34.16937547683716,0,0
95,3199,-50.305699670855184,50,0.010000000000000009,35.267789363861084,0,0
96,3249,-103.09143070791019,50,0.010000000000000009,34.04109619140625,0,0
97,3257,110.07460481186932,8,0.010000000000000009,25.51840043067932,1,0
98,3273,122.87724785662826,16,0.010000000000000009,33.24471998214722,1,0
99,3323,-89.54245528306954,50,0.010000000000000009,39.45493091583252,0,0
100,3373,60.015585639384646,50,0.010000000000000009,36.45110927581787,0,0
101,3423,24.41058109188027,50,0.010000000000000009,43.577084655761716,0,0
102,3473,-6.693624682773583,50,0.010000000000000009,33.3513835144043,0,0
103,3523,-46.424758103070275,50,0.010000000000000009,41.82376874923706,0,0
104,3573,-7.036636627329041,50,0.010000000000000009,35.53354600906372,0,0
105,3623,23.185773516191414,50,0.010000000000000009,43.52556030273438,0,0
106,3673,71.17728232836811,50,0.010000000000000009,38.407010021209715,0,0
107,3675,-50.08232823736775,2,0.010000000000000009,19.05115509033203,0,1
108,3725,22.489818606795847,50,0.010000000000000009,39.62686307907104,0,0
109,3775,17.213215517342597,50,0.010000000000000009,33.18069953918457,0,0
110,3825,30.412673776286017,50,0.010000000000000009,45.087935028076174,0,0
111,3875,37.3138834098784,50,0.010000000000000009,34.0178342628479,0,0
112,3883,-64.00711161535412,8,0.010000000000000009,31.743048667907715,0,1
113,3933,-32.08850951125553,50,0.010000000000000009,31.80535140991211,0,0
114,3983,42.08016619038175,50,0.010000000000000009,37.47507846832276,0,0
115,4033,-28.618720931167122,50,0.010000000000000009,31.938337135314942,0,0
116,4083,44.739845694136406,50,0.010000000000000009,38.02425554275513,0,0
117,4086,-53.03188575534309,3,0.010000000000000009,23.676631927490234,0,1
118,4136,-8.091760172772252,50,0.010000000000000009,33.27477615356445,0,0
119,4186,-49.88968932646574,50,0.010000000000000009,33.95370319366455,0,0
120,4236,39.85828260822488,50,0.010000000000000009,40.30321216583252,0,0
121,4286,19.092375450843523,50,0.010000000000000009,40.04541507720947,0,0
122,4336,-18.654226950520545,50,0.010000000000000009,36.92412857055664,0,0
123,4386,49.44909732581125,50,0.010000000000000009,32.250914306640624,0,0
124,4432,139.66702661328603,46,0.010000000000000009,27.850021839141846,1,0
125,4482,-26.30252080066417,50,0.010000000000000009,40.52279987335205,0,0
126,4532,17.612592061891498,50,0.010000000000000009,35.671362171173094,0,0
127,4582,8.073521335215606,50,0.010000000000000009,39.96532886505127,0,0
128,4607,137.6243934341528,25,0.010000000000000009,30.408230667114257,1,0
129,4657,-14.553359659958632,50,0.010000000000000009,37.73229919433594,0,0
130,4707,41.87009471985968,50,0.010000000000000009,38.4565770149231,0,0
131,4757,-22.763917451663218,50,0.010000000000000009,37.37194221496582,0,0
132,4775,125.87827130917721,18,0.010000000000000009,33.9954162173801,1,0
133,4825,69.8849744748895,50,0.010000000000000009,40.68307371139527,0,0
134,4875,-64.92923817736124,50,0.010000000000000009,46.54214900970459,0,0
135,4925,8.258940952756888,50,0.010000000000000009,37.508812198638914,0,0
136,4975,1.5597008558832233,50,0.010000000000000009,42.251794242858885,0,0
137,5025,65.13346087536496,50,0.010000000000000009,43.417696437835694,0,0
138,5075,-40.13274341027172,50,0.010000000000000009,49.3425478553772,0,0
139,5125,-25.292159390476773,50,0.010000000000000009,37.22123249053955,0,0
140,5175,14.151927921206052,50,0.010000000000000009,37.05497171401978,0,0
141,5225,-38.36039552196651,50,0.010000000000000009,37.1190447807312,0,0
142,5275,71.47233552595051,50,0.010000000000000009,29.775158309936522,0,0
143,5325,-15.561895659131462,50,0.010000000000000009,39.04930034637451,0,0
144,5375,11.563134901768956,50,0.010000000000000009,32.41334030151367,0,0
145,5425,28.00526407724279,50,0.010000000000000009,30.20148597717285,0,0
146,5475,10.0631491584199,50,0.010000000000000009,32.3973250579834,0,0
147,5525,43.248473416600625,50,0.010000000000000009,35.269009017944335,0,0
148,5575,85.5616919644039,50,0.010000000000000009,41.402894763946534,0,0
149,5625,-10.470314872160715,50,0.010000000000000009,40.061131649017334,0,0
150,5675,18.638099926034066,50,0.010000000000000009,35.546551303863524,0,0
151,5679,-51.90060227518792,4,0.010000000000000009,29.48256540298462,0,1
152,5729,34.126178442210914,50,0.010000000000000009,38.23024311065674,0,0
153,5779,62.5818552847682,50,0.010000000000000009,40.12297763824463,0,0
154,5829,21.456741699043036,50,0.010000000000000009,35.36383991241455,0,0
155,5841,116.46298931838213,12,0.010000000000000009,26.98576847712199,1,0
156,5891,41.862263116767295,50,0.010000000000000009,36.75845794677734,0,0
157,5932,198.47036327697097,41,0.010000000000000009,37.503272777650416,1,0
158,5957,173.6712431284319,25,0.010000000000000009,43.442130432128906,1,0
159,6007,61.847326586128354,50,0.010000000000000009,41.48427200317383,0,0
160,6057,61.95217621564724,50,0.010000000000000009,43.57726676940918,0,0
161,6107,26.517239958348892,50,0.010000000000000009,47.04987995147705,0,0
162,6157,73.95102493319929,50,0.010000000000000009,45.273582763671875,0,0
163,6190,112.64582889398991,33,0.010000000000000009,45.84334263657079,1,0
164,6240,-25.192935628282502,50,0.010000000000000009,40.089664993286135,0,0
165,6290,-31.748861673961677,50,0.010000000000000009,42.906896057128904,0,0
166,6340,36.85113803836982,50,0.010000000000000009,38.964142303466794,0,0
167,6390,46.64149732351187,50,0.010000000000000009,38.97389675140381,0,0
168,6440,-46.20403352084017,50,0.010000000000000009,41.55371036529541,0,0
169,6490,20.67021638132676,50,0.010000000000000009,36.40899990081787,0,0
170,6540,29.64817595547288,50,0.010000000000000009,45.88398899078369,0,0
171,6571,142.9020264404387,31,0.010000000000000009,39.94307647212859,1,0
172,6621,47.86503903270328,50,0.010000000000000009,49.54087589263916,0,0
173,6671,31.829894971919078,50,0.010000000000000009,43.25337394714356,0,0
174,6721,-15.574043251178033,50,0.010000000000000009,45.185505104064944,0,0
175,6771,16.82152001094825,50,0.010000000000000009,44.63807903289795,0,0
176,6821,1.0648306012791908,50,0.010000000000000009,46.52112312316895,0,0
177,6871,32.418661949329035,50,0.010000000000000009,43.816415786743164,0,0
178,6921,62.47015998731718,50,0.010000000000000009,43.514229164123535,0,0
179,6953,169.90303568759077,32,0.010000000000000009,39.135326504707336,1,0
180,7003,25.755886023368145,50,0.010000000000000009,45.30982795715332,0,0
181,7043,193.14520321193294,40,0.010000000000000009,47.49625906944275,1,0
182,7093,47.812538716247445,50,0.010000000000000009,42.293326148986814,0,0
183,7143,-38.33796672845265,50,0.010000000000000009,44.39441635131836,0,0
184,7193,17.919774433594075,50,0.010000000000000009,45.39168628692627,0,0
185,7210,139.81582622200423,17,0.010000000000000009,50.8889950022978,1,0
186,7235,151.36359871811342,25,0.010000000000000009,47.46607917785644,1,0
187,7268,192.65464214865838,33,0.010000000000000009,49.435753562233664,1,0
188,7304,197.0331973125161,36,0.010000000000000009,46.10020483864678,1,0
189,7354,41.05454334680069,50,0.010000000000000009,55.422550201416016,0,0
190,7365,130.9103805104655,11,0.010000000000000009,52.71380060369318,1,0
191,7408,192.32699751146941,43,0.010000000000000009,48.48939363346543,1,0
192,7444,210.17076220752074,36,0.010000000000000009,54.32536946402656,1,0
193,7482,206.2193802969926,38,0.010000000000000009,52.19040609660902,1,0
194,7516,186.02571248444357,34,0.010000000000000009,57.7706724615658,1,0
195,7551,151.20784026033954,35,0.010000000000000009,49.24820169721331,1,0
196,7573,168.39278501299708,22,0.010000000000000009,53.71782745014537,1,0
197,7592,147.7559462148543,19,0.010000000000000009,56.49548600849352,1,0
198,7621,141.84510915644546,29,0.010000000000000009,66.18221210611277,1,0
199,7632,132.08125290883842,11,0.010000000000000009,57.068232623013586,1,0
200,7682,113.73977273080547,50,0.010000000000000009,58.90869422912598,0,0
201,7732,214.12142132121562,50,0.010000000000000009,59.39719303131103,1,0
202,7744,124.08669316056842,12,0.010000000000000009,68.30575625101726,1,0
203,7794,117.54984201563619,50,0.010000000000000009,62.62949333190918,0,0
204,7824,203.15705665495716,30,0.010000000000000009,58.626279513041176,1,0
205,7846,163.17219171886433,22,0.010000000000000009,52.755617748607285,1,0
206,7896,102.45277662136063,50,0.010000000000000009,61.31762588500977,0,0
207,7936,196.11850524839315,40,0.010000000000000009,62.25628457069397,1,0
208,7972,164.47806631073627,36,0.010000000000000009,56.53470802307129,1,0
209,8003,201.54857355341636,31,0.010000000000000009,61.57786338560043,1,0
210,8053,-7.718557495979329,50,0.010000000000000009,61.00750972747803,0,0
211,8061,112.39220161075139,8,0.010000000000000009,56.91182088851929,1,0
212,8088,160.60947314864833,27,0.010000000000000009,65.41874030784324,1,0
213,8124,228.13644977414089,36,0.010000000000000009,66.81285116407606,1,0
214,8162,220.34232682338916,38,0.010000000000000009,68.59611159876773,1,0
215,8196,110.29587245636036,34,0.010000000000000009,62.77572654275333,1,0
216,8246,91.93853824648833,50,0.010000000000000009,62.56541954040527,0,0
217,8276,155.32695582158712,30,0.010000000000000009,78.58435770670573,1,0
218,8326,45.59261371055662,50,0.010000000000000009,62.666993103027345,0,0
219,8376,50.534757467453694,50,0.010000000000000009,68.8749691772461,0,0
220,8419,197.11647419131475,43,0.010000000000000009,65.51034581383993,1,0
221,8459,183.34637347712817,40,0.010000000000000009,61.486257553100586,1,0
222,8495,179.7097376558379,36,0.010000000000000009,67.53681670294867,1,0
223,8531,137.3804339289519,36,0.010000000000000009,71.07322692871094,1,0
224,8581,15.593498318659835,50,0.010000000000000009,62.50995948791504,0,0
225,8625,152.89769004824078,44,0.010000000000000009,69.5249306938865,1,0
226,8659,142.088746746733,34,0.010000000000000009,66.09856504552505,1,0
227,8681,143.54930926144758,22,0.010000000000000009,62.570417230779476,1,0
228,8721,195.09787279372455,40,0.010000000000000009,64.86811075210571,1,0
229,8751,166.82306990222241,30,0.010000000000000009,68.16097895304362,1,0
230,8785,191.98103714447797,34,0.010000000000000009,68.91087487164666,1,0
231,8835,56.11069342824583,50,0.010000000000000009,70.60778900146484,0,0
232,8885,159.80835787310684,50,0.010000000000000009,73.42074844360351,1,0
233,8918,181.17369841106523,33,0.010000000000000009,60.56159499197295,1,0
234,8968,84.60729024251785,50,0.010000000000000009,70.15217613220214,0,0
235,8990,109.0938352945359,22,0.010000000000000009,62.05072524330833,1,0
236,9040,59.71701429220417,50,0.010000000000000009,62.5907207107544,0,0
237,9074,166.34219250346698,34,0.010000000000000009,69.13081808651195,1,0
238,9085,123.3797624793871,11,0.010000000000000009,81.23645921186967,1,0
239,9110,179.26471228557347,25,0.010000000000000009,70.1201481628418,1,0
240,9160,109.79533093476508,50,0.010000000000000009,67.08922393798828,0,0
241,9200,168.748213547396,40,0.010000000000000009,72.33041048049927,1,0
242,9227,173.51888863893504,27,0.010000000000000009,66.15042184900355,1,0
243,9257,156.6823126312782,30,0.010000000000000009,76.95181134541829,1,0
244,9263,-56.324726089352374,6,0.010000000000000009,55.66223462422689,0,1
245,9279,116.19265896136925,16,0.010000000000000009,86.72669982910156,1,0
246,9329,173.48452263817347,50,0.010000000000000009,78.12207885742187,1,0
247,9367,202.15825958813952,38,0.010000000000000009,71.39580084148206,1,0
248,9410,125.6067890071536,43,0.010000000000000009,67.1791939846305,1,0
249,9460,80.96909275007226,50,0.010000000000000009,67.97352054595947,0,0
250,9500,225.6557785789056,40,0.010000000000000009,76.86451625823975,1,0
251,9547,217.01526524536166,47,0.010000000000000009,66.52129591272232,1,0
252,9585,201.05013978986003,38,0.010000000000000009,69.74658695020173,1,0
253,9601,144.1277486176083,16,0.010000000000000009,73.04828310012817,1,0
254,9624,112.61108233830423,23,0.010000000000000009,70.00355513199516,1,0
255,9674,65.51738355762674,50,0.010000000000000009,69.25901763916016,0,0
256,9696,176.8503582125411,22,0.010000000000000009,71.37911345741965,1,0
257,9720,165.5754859693737,24,0.010000000000000009,70.68195168177287,1,0
258,9731,125.66151963277059,11,0.010000000000000009,71.08863136985086,1,0
259,9753,180.08656684002887,22,0.010000000000000009,72.81721219149503,1,0
260,9803,114.59708814883811,50,0.010000000000000009,68.89868789672852,0,0
261,9826,174.93830067568405,23,0.010000000000000009,62.50243294757345,1,0
262,9863,188.15643814965065,37,0.010000000000000009,66.60944706684835,1,0
263,9901,192.72032935407464,38,0.010000000000000009,72.76171483491596,1,0
264,9925,165.2742862967897,24,0.010000000000000009,62.67192633946737,1,0
265,9941,131.87804850952296,16,0.010000000000000009,68.90312957763672,1,0
266,9983,202.83679011310488,42,0.010000000000000009,76.69553475152878,1,0
267,10017,203.6020744202906,34,0.010000000000000009,69.91359519958496,1,0
268,10048,136.0513398823918,31,0.010000000000000009,76.945373165992,1,0
269,10072,113.27236079963018,24,0.010000000000000009,72.02956056594849,1,0
270,10114,37.26282331654092,42,0.010000000000000009,69.22622390020462,0,1
271,10160,190.01148811384033,46,0.010000000000000009,75.10526043435802,1,0
272,10185,157.81834483810113,25,0.010000000000000009,68.72420104980469,1,0
273,10211,163.0789157872702,26,0.010000000000000009,75.75322811420148,1,0
274,10261,59.018497897363886,50,0.010000000000000009,62.53125762939453,0,0
275,10279,136.33976754620448,18,0.010000000000000009,74.89514244927301,1,0
276,10317,-24.716600104511596,38,0.010000000000000009,71.75402671412418,0,1
277,10338,137.87437095164253,21,0.010000000000000009,76.57137952532086,1,0
278,10388,59.09991300441049,50,0.010000000000000009,67.39766647338867,0,0
279,10438,102.91635448741975,50,0.010000000000000009,66.01664443969726,0,0
280,10487,205.87168268178266,49,0.010000000000000009,70.97682396246462,1,0
281,10499,127.07069376412238,12,0.010000000000000009,63.76611073811849,1,0
282,10515,152.2687525142424,16,0.010000000000000009,73.43878865242004,1,0
283,10553,173.46824357171226,38,0.010000000000000009,69.07344878347297,1,0
284,10575,145.906354255783,22,0.010000000000000009,66.53936091336337,1,0
285,10605,187.75427129796373,30,0.010000000000000009,66.00757776896158,1,0
286,10636,175.81759457352126,31,0.010000000000000009,71.53208074262065,1,0
287,10665,158.27562289802603,29,0.010000000000000009,76.66136919218918,1,0
288,10698,185.07671065487335,33,0.010000000000000009,67.84979005293413,1,0
289,10737,178.37622295642257,39,0.010000000000000009,83.0790037497496,1,0
290,10778,-10.930582074492307,41,0.010000000000000009,74.71346208525867,0,1
291,10825,9.43565554947974,47,0.010000000000000009,70.26332530569523,0,1
292,10838,127.13696778835715,13,0.010000000000000009,81.55236669687125,1,0
293,10869,194.70326092159877,31,0.010000000000000009,67.37035542149698,1,0
294,10910,176.2998693449454,41,0.010000000000000009,70.66254452961248,1,0
295,10934,154.93845073910936,24,0.010000000000000009,83.52373139063518,1,0
296,10938,-53.5832615681501,4,0.010000000000000009,95.56869125366211,0,1
297,10963,163.22190805438225,25,0.010000000000000009,73.92459732055664,1,0
298,11013,58.10640526388922,50,0.010000000000000009,73.21373695373535,0,0
299,11043,190.36583516928718,30,0.010000000000000009,68.97379315694174,1,0
300,11052,131.96146689414059,9,0.010000000000000009,74.76831139458551,1,0
301,11073,147.22011892351455,21,0.010000000000000009,76.14247331165132,1,0
302,11117,176.08460998166134,44,0.010000000000000009,73.72449753501199,1,0
303,11135,148.03177269579535,18,0.010000000000000009,80.19269307454427,1,0
304,11175,181.23146997612562,40,0.010000000000000009,69.45830698013306,1,0
305,11202,140.69577902980308,27,0.010000000000000009,60.778865814208984,1,0
306,11227,171.73529431244793,25,0.010000000000000009,80.20770736694335,1,0
307,11261,187.34870566616792,34,0.010000000000000009,75.19277853124282,1,0
308,11311,107.46802178299407,50,0.010000000000000009,66.08016464233398,0,0
309,11335,141.20009996715234,24,0.010000000000000009,78.14686918258667,1,0
310,11385,55.39038486716995,50,0.010000000000000009,76.45415916442872,0,0
311,11435,83.66434536897484,50,0.010000000000000009,72.715092086792,0,0
312,11455,130.31949027017959,20,0.010000000000000009,68.02124786376953,1,0
313,11505,108.58370636962434,50,0.010000000000000009,73.62356670379639,0,0
314,11511,113.48878697947478,6,0.010000000000000009,59.2778065999349,1,0
315,11545,129.3531529732472,34,0.010000000000000009,74.38576743182014,1,0
316,11562,142.0545072270901,17,0.010000000000000009,74.45161886776195,1,0
317,11566,-55.71051312467832,4,0.010000000000000009,81.43458843231201,0,1
318,11600,198.72858208024843,34,0.010000000000000009,78.63594391766716,1,0
319,11605,108.15095730879503,5,0.010000000000000009,62.205378723144534,1,0
320,11653,206.1216506819863,48,0.010000000000000009,73.30328504244487,1,0
321,11680,140.98943192989412,27,0.010000000000000009,66.70656260737667,1,0
322,11707,162.5282161675413,27,0.010000000000000009,69.98003528736255,1,0
323,11757,92.93446556230388,50,0.010000000000000009,70.64607727050782,0,0
324,11772,121.57265062390003,15,0.010000000000000009,79.79321543375652,1,0
325,11798,148.3417198887676,26,0.010000000000000009,74.23523183969351,1,0
326,11840,172.94635533644828,42,0.010000000000000009,71.62077376956032,1,0
327,11865,167.55846505837977,25,0.010000000000000009,69.1051872253418,1,0
328,11890,167.63252479457458,25,0.010000000000000009,68.52448287963867,1,0
329,11928,208.913245863574,38,0.010000000000000009,72.0763554824026,1,0
330,11975,206.87953957427487,47,0.010000000000000009,71.65984766534034,1,0
331,11987,137.38471479421702,12,0.010000000000000009,68.75633811950684,1,0
332,12012,155.72384702027236,25,0.010000000000000009,69.18952224731446,1,0
333,12040,181.7349100375865,28,0.010000000000000009,66.56283719199044,1,0
334,12075,190.83873094832938,35,0.010000000000000009,68.11702107020787,1,0
335,12105,216.89165979446412,30,0.010000000000000009,63.56537488301595,1,0
336,12148,179.4202985552013,43,0.010000000000000009,64.44361868570017,1,0
337,12179,168.56931955023316,31,0.010000000000000009,64.78406290854177,1,0
338,12227,162.12040167924658,48,0.010000000000000009,65.5674782594045,1,0
339,12242,135.45054908577004,15,0.010000000000000009,68.12995910644531,1,0
340,12288,167.6879305134971,46,0.010000000000000009,67.67911728568698,1,0
341,12315,177.31302645527765,27,0.010000000000000009,69.30984624226888,1,0
342,12340,160.41839353746835,25,0.010000000000000009,70.89903457641601,1,0
343,12368,188.0108102091387,28,0.010000000000000009,63.965913908822195,1,0
344,12377,114.43900633371116,9,0.010000000000000009,62.64681413438585,1,0
345,12417,217.88971130410286,40,0.010000000000000009,64.79592790603638,1,0
346,12435,152.6367018310552,18,0.010000000000000009,68.61946402655707,1,0
347,12442,115.01619817873534,7,0.010000000000000009,66.76250621250698,1,0
348,12492,192.63921484148167,50,0.010000000000000009,67.00044006347656,1,0
349,12513,170.93580785561625,21,0.010000000000000009,68.46995072137742,1,0
350,12546,178.9923703689267,33,0.010000000000000009,69.59236919518673,1,0
351,12571,153.90021557988823,25,0.010000000000000009,59.188251647949215,1,0
352,12589,148.8695022766428,18,0.010000000000000009,66.37587271796332,1,0
353,12601,127.2278736071868,12,0.010000000000000009,71.69987551371257,1,0
354,12641,143.18227901808905,40,0.010000000000000009,68.07533378601075,1,0
355,12667,153.69082610037455,26,0.010000000000000009,69.27931712223933,1,0
356,12701,201.89741688098798,34,0.010000000000000009,63.66174125671387,1,0
357,12717,129.3819997484772,16,0.010000000000000009,70.70036816596985,1,0
358,12737,131.55496073129,20,0.010000000000000009,70.3365961074829,1,0
359,12761,118.07966105237897,24,0.010000000000000009,71.57862869898479,1,0
360,12791,187.04889284265448,30,0.010000000000000009,70.52042401631674,1,0
361,12798,-55.06734946320129,7,0.010000000000000009,65.51059450422015,0,1
362,12817,153.33449936185687,19,0.010000000000000009,66.40473355745014,1,0
363,12834,126.79746832503801,17,0.010000000000000009,63.349121542537915,1,0
364,12847,140.6743687582032,13,0.010000000000000009,67.42418054433969,1,0
365,12882,177.97904479075407,35,0.010000000000000009,66.0930169241769,1,0
366,12916,196.49141768748288,34,0.010000000000000009,66.19920584734749,1,0
367,12926,121.33588785002118,10,0.010000000000000009,75.39447746276855,1,0
368,12950,165.691332758652,24,0.010000000000000009,72.56400712331136,1,0
369,12964,121.14537690333644,14,0.010000000000000009,69.34767614092145,1,0
370,12996,193.98088550149774,32,0.010000000000000009,65.81788957118988,1,0
371,13043,161.12003705624122,47,0.010000000000000009,66.84568478198761,1,0
372,13067,148.35950889569654,24,0.010000000000000009,64.17528057098389,1,0
373,13102,163.33985935094242,35,0.010000000000000009,64.39571925571987,1,0
374,13128,136.81344196829576,26,0.010000000000000009,61.763001368596,1,0
375,13178,213.11390087146367,50,0.010000000000000009,64.55579208374023,1,0
376,13228,118.69536963971377,50,0.010000000000000009,67.55887031555176,0,0
377,13264,150.62822128657996,36,0.010000000000000009,63.1472471025255,1,0
378,13267,-53.399745184119475,3,0.010000000000000009,60.13631693522135,0,1
379,13288,142.66446245082778,21,0.010000000000000009,60.4920278276716,1,0
380,13321,187.9999814901102,33,0.010000000000000009,68.29466224439216,1,0
381,13340,108.03040823250687,19,0.010000000000000009,71.64891313251697,1,0
382,13357,113.58560140656895,17,0.010000000000000009,57.57653561760397,1,0
383,13372,111.90763586090334,15,0.010000000000000009,74.12619603474936,1,0
384,13389,139.61696836218863,17,0.010000000000000009,71.78255372888901,1,0
385,13426,189.71455761399795,37,0.010000000000000009,64.05122354868296,1,0
386,13439,129.85289829998527,13,0.010000000000000009,74.39195163433368,1,0
387,13460,161.45957324884589,21,0.010000000000000009,64.65300859723773,1,0
388,13482,169.19439734268764,22,0.010000000000000009,68.18359392339534,1,0
389,13521,203.98214928734305,39,0.010000000000000009,60.673556498992134,1,0
390,13537,145.54972783363334,16,0.010000000000000009,56.25372004508972,1,0
391,13548,129.23895475781487,11,0.010000000000000009,64.91737643155184,1,0
392,13589,191.8668572222064,41,0.010000000000000009,64.10766266613471,1,0
393,13623,144.54347636691602,34,0.010000000000000009,60.06994067921358,1,0
394,13669,223.59941867351682,46,0.010000000000000009,62.636334211929984,1,0
395,13717,212.49654956342184,48,0.010000000000000009,62.48863395055135,1,0
