Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision,Consistency
1,53,-13.413778445461862,53,0.97426,0.0,0,1,0.0
2,90,16.058552146038572,37,0.955945,0.0,1,0,0.0
3,143,-0.836503028923131,53,0.92971,0.0,0,1,0.0
4,170,-12.554297082484943,27,0.916345,0.0,0,1,0.0
5,208,-17.767681227021512,38,0.897535,0.0,0,1,0.0
6,275,-6.265738253466401,67,0.86437,0.0,0,1,0.0
7,304,-10.11177422533523,29,0.850015,0.0,0,1,0.0
8,326,-12.065060774520708,22,0.839125,0.0,0,1,0.0
9,426,-8.83334166283213,100,0.789625,0.0,0,0,0.0
10,448,-14.889039565818495,22,0.778735,0.0,0,1,0.0
11,474,-3.8254961798993827,26,0.765865,0.0,0,1,0.0
12,495,-11.373361299820758,21,0.75547,0.0,0,1,0.0
13,536,-18.774771344772965,41,0.7351749999999999,0.0,0,1,0.0
14,561,-7.437253282790492,25,0.7228,0.0,0,1,0.0
15,599,-11.939861586782998,38,0.70399,0.0,0,1,0.0
16,630,-17.489357339197802,31,0.688645,0.0,0,1,0.0
17,678,-0.6997282815823116,48,0.664885,0.0,0,1,0.0
18,713,-16.09226074916962,35,0.64756,0.0,0,1,0.0
19,752,-16.21029438273569,39,0.628255,0.0,0,1,0.0
20,777,-16.12295210904039,25,0.61588,0.0,0,1,0.0
21,820,-5.903884812956932,43,0.594595,0.0,0,1,0.0
22,887,-16.070458450429946,67,0.56143,0.0,0,1,0.0
23,947,-16.43979033558491,60,0.53173,0.0,0,1,0.0
24,975,-15.694345345099329,28,0.51787,0.0,0,1,0.0
25,1058,-18.926806756205437,83,0.476785,0.0,0,1,0.0
26,1132,-17.418535028719354,74,0.44015499999999996,0.0,0,1,0.0
27,1232,-4.6654882679598355,100,0.390655,0.0,0,0,0.0
28,1332,-5.879419288570768,100,0.341155,0.0,0,0,0.0
29,1405,-9.842646234689935,73,0.30502000000000007,0.0,0,1,0.0
30,1479,-6.719669267349748,74,0.26839,0.0,0,1,0.0
31,1524,-10.706352219717056,45,0.24611500000000008,1.5956925451755524,0,1,0.0
32,1624,-4.640262819756771,100,0.19661499999999998,1.824303559064865,0,0,0.0
33,1655,-4.871648983613685,31,0.18127000000000004,1.9922138971667136,0,1,0.0
34,1694,-9.983960738597673,39,0.16196500000000003,1.7372443186931121,0,1,0.0
35,1717,-16.358982579050206,23,0.15058000000000005,1.8180156738861748,0,1,0.0
36,1792,-24.020853034395905,75,0.11345500000000008,1.5559983930985133,0,1,0.0
37,1826,-5.872254142717731,34,0.09662500000000007,1.4013602681019728,0,1,0.0
38,1876,-9.706655802809356,50,0.07187500000000002,1.6770829629898072,0,1,0.0
39,1933,-8.377037931200269,57,0.04366000000000003,1.6343624670254557,0,1,0.0
40,1956,15.968167765868746,23,0.03227499999999994,1.5058740688406902,1,0,0.0
41,2038,-13.831109671553714,82,0.010000000000000009,1.535831819947173,0,1,0.0
42,2080,-3.193023398777247,42,0.010000000000000009,1.15865324650492,0,1,0.0
43,2135,-11.042760827158967,55,0.010000000000000009,1.133943664485758,0,1,0.0
44,2191,-28.17839528546751,56,0.010000000000000009,1.217276716870921,0,1,0.0
45,2225,-3.426861408084429,34,0.010000000000000009,1.0701603416134329,0,1,0.0
46,2256,-14.321241157640443,31,0.010000000000000009,1.1815252688623243,0,1,0.0
47,2324,-24.98815683092866,68,0.010000000000000009,1.1181113202782238,0,1,0.0
48,2395,-22.902936210875268,71,0.010000000000000009,1.1224848342613436,0,1,0.0
49,2495,-2.3563829114536947,100,0.010000000000000009,0.9696488100290298,0,0,0.0
50,2544,-25.151002037222653,49,0.010000000000000009,0.7547935508951849,0,1,0.0
51,2588,-25.308968236014667,44,0.010000000000000009,0.8072569742798805,0,1,0.0
52,2669,-25.50836160346725,81,0.010000000000000009,0.696969817817947,0,1,0.0
53,2691,-10.309559022652655,22,0.010000000000000009,0.7311919907277281,0,1,0.0
54,2776,-20.32822020338854,85,0.010000000000000009,0.6468792326310102,0,1,0.0
55,2819,-23.028172971993257,43,0.010000000000000009,0.6327721947847411,0,1,0.0
56,2877,-27.387110882316403,58,0.010000000000000009,0.606212065651499,0,1,0.0
57,2915,-1.1932625639362264,38,0.010000000000000009,0.6804054779441733,0,1,0.0
58,2981,-32.18610978000822,66,0.010000000000000009,0.5900518266540585,0,1,0.0
59,3075,-12.135953690886707,94,0.010000000000000009,0.6274358000844082,0,1,0.0
60,3097,-3.861850372031835,22,0.010000000000000009,0.6060314882885326,0,1,0.0
61,3121,-9.460837446900252,24,0.010000000000000009,0.575079619884491,0,1,0.0
62,3145,-8.242821663461141,24,0.010000000000000009,0.6457117994626363,0,1,0.0
63,3189,-21.655545011742337,44,0.010000000000000009,0.5642835071141069,0,1,0.0
64,3214,-13.131013269665504,25,0.010000000000000009,0.6309825611114502,0,1,0.0
65,3235,-9.114573585441576,21,0.010000000000000009,0.6457100099041349,0,1,0.0
66,3286,-26.102110076652835,51,0.010000000000000009,0.6229452905701656,0,1,0.0
67,3309,-9.826494052251302,23,0.010000000000000009,0.5652828955132029,0,1,0.0
68,3330,-4.66693084233709,21,0.010000000000000009,0.6176646238281613,0,1,0.0
69,3349,-15.171225387582387,19,0.010000000000000009,0.5406033428091752,0,1,0.0
70,3435,-28.53753151620525,86,0.010000000000000009,0.5946037159409634,0,1,0.0
71,3462,-6.956689085385574,27,0.010000000000000009,0.5308937938125046,0,1,0.0
72,3484,-16.474056836678127,22,0.010000000000000009,0.655996710062027,0,1,0.0
73,3535,-22.0320766531758,51,0.010000000000000009,0.6336899633501091,0,1,0.0
74,3578,-24.70759403121403,43,0.010000000000000009,0.5686802122482034,0,1,0.0
75,3634,-7.331159099056029,56,0.010000000000000009,0.5498177281447819,0,1,0.0
76,3734,-14.86290489509586,100,0.010000000000000009,0.5778632026910782,0,0,0.0
77,3781,-24.64246517262427,47,0.010000000000000009,0.5283096832163791,0,1,0.0
78,3802,-16.495636695317785,21,0.010000000000000009,0.540842300369626,0,1,0.0
79,3850,-22.582425558098493,48,0.010000000000000009,0.5488466999183098,0,1,0.0
80,3891,-24.223275040097022,41,0.010000000000000009,0.511669232714467,0,1,0.0
81,3925,-10.836909737334086,34,0.010000000000000009,0.5220810836728882,0,1,0.0
82,3986,-23.33348995772677,61,0.010000000000000009,0.4991080438504454,0,1,0.0
83,4002,-11.192485507053485,16,0.010000000000000009,0.6748280692845583,0,1,0.0
84,4063,-25.581773379539225,61,0.010000000000000009,0.5310873313516867,0,1,0.0
85,4086,-10.82031606537737,23,0.010000000000000009,0.5547724832659182,0,1,0.0
86,4104,-6.491826121917535,18,0.010000000000000009,0.5950406193733215,0,1,0.0
87,4158,-26.454689486358685,54,0.010000000000000009,0.530042063858774,0,1,0.0
88,4190,-9.156705572799105,32,0.010000000000000009,0.5534935141913593,0,1,0.0
89,4233,-23.73832974926969,43,0.010000000000000009,0.49749472737312317,0,1,0.0
90,4252,-14.194420973601273,19,0.010000000000000009,0.5245438280858492,0,1,0.0
91,4296,-16.54112477609862,44,0.010000000000000009,0.5232479721307755,0,1,0.0
92,4339,-20.376864470471688,43,0.010000000000000009,0.5496991540110389,0,1,0.0
93,4364,-15.29849208703289,25,0.010000000000000009,0.5228072524070739,0,1,0.0
94,4393,-18.515697490516345,29,0.010000000000000009,0.44519812279734117,0,1,0.0
95,4431,-7.28035207291123,38,0.010000000000000009,0.5512256159594184,0,1,0.0
96,4497,-19.443497624603598,66,0.010000000000000009,0.5471735790823445,0,1,0.0
97,4537,-16.657450161976435,40,0.010000000000000009,0.5589704312384128,0,1,0.0
98,4556,-9.30046628010805,19,0.010000000000000009,0.6774878141127134,0,1,0.0
99,4629,-15.493798906554318,73,0.010000000000000009,0.5928810381726043,0,1,0.0
100,4652,-12.091857000365115,23,0.010000000000000009,0.5546657300513723,0,1,0.0
101,4676,-7.292924808195114,24,0.010000000000000009,0.5220946116993824,0,1,0.0
102,4776,-13.004208307593192,100,0.010000000000000009,0.5467511603236198,0,0,0.0
103,4876,-11.627119555809998,100,0.010000000000000009,0.5500555807352066,0,0,0.0
104,4932,-23.707505257319813,56,0.010000000000000009,0.5100736426455634,0,1,0.0
105,4959,-18.461336929569022,27,0.010000000000000009,0.466007634445473,0,1,0.0
106,4976,-9.345329919191355,17,0.010000000000000009,0.49722139274372773,0,1,0.0
107,5027,-9.970141106165489,51,0.010000000000000009,0.501690899624544,0,1,0.0
108,5097,-4.484864883596762,70,0.010000000000000009,0.5462852627038955,0,1,0.0
109,5141,-6.078697985308748,44,0.010000000000000009,0.51967218992385,0,1,0.0
110,5166,-9.709069432860048,25,0.010000000000000009,0.4973169922828674,0,1,0.0
111,5188,-4.447203624422025,22,0.010000000000000009,0.5112553672357039,0,1,0.0
112,5219,-4.753006979281462,31,0.010000000000000009,0.5741997034318985,0,1,0.0
113,5260,-0.3472942129985057,41,0.010000000000000009,0.5529911009276786,0,1,0.0
114,5277,-6.784097551538194,17,0.010000000000000009,0.5719933615011328,0,1,0.0
115,5324,-7.231554221423328,47,0.010000000000000009,0.6129353404679196,0,1,0.0
116,5404,-2.8338788136895063,80,0.010000000000000009,0.5006971273571252,0,1,0.0
117,5421,-5.329257829567625,17,0.010000000000000009,0.4899456623722525,0,1,0.0
118,5462,-14.657890039632985,41,0.010000000000000009,0.5118390917778015,0,1,0.0
119,5513,-0.33893305422173725,51,0.010000000000000009,0.5320151202818927,0,1,0.0
120,5562,-2.132573789739725,49,0.010000000000000009,0.5703029115589298,0,1,0.0
121,5627,-19.787366357269136,65,0.010000000000000009,0.5747150095609518,0,1,0.0
122,5684,1.0001396247021006,57,0.010000000000000009,0.5521978364701856,0,1,0.0
123,5751,-11.818765637178403,67,0.010000000000000009,0.5564468382899441,0,1,0.0
124,5832,-26.23299811749467,81,0.010000000000000009,0.5521409964119947,0,1,0.0
125,5910,4.07941401530292,78,0.010000000000000009,0.504713434057358,0,1,0.0
126,6010,7.250559771990887,100,0.010000000000000009,0.5314336943626404,0,0,0.0
127,6110,-0.2856881649375896,100,0.010000000000000009,0.5607382762432098,0,0,0.0
128,6210,-3.0447774884799887,100,0.010000000000000009,0.5403198850154877,0,0,0.0
129,6310,0.25360227338996477,100,0.010000000000000009,0.5579864081740379,0,0,0.0
130,6360,-10.988204670565016,50,0.010000000000000009,0.5625427412986755,0,1,0.0
131,6398,18.77369097097678,38,0.010000000000000009,0.5290868305846265,1,0,0.0
132,6434,-9.309281926417556,36,0.010000000000000009,0.5739544538988007,0,1,0.0
133,6534,1.0032362717888945,100,0.010000000000000009,0.5725431481003761,0,0,0.0
134,6634,7.19454218793637,100,0.010000000000000009,0.564503722190857,0,0,0.0
135,6734,-0.389634001026987,100,0.010000000000000009,0.5555957004427909,0,0,0.0
136,6814,-12.407355625999466,80,0.010000000000000009,0.536531838029623,0,1,0.0
137,6901,-5.326209740476063,87,0.010000000000000009,0.5569417925401666,0,1,0.0
138,7001,1.294065129427926,100,0.010000000000000009,0.5238262754678726,0,0,0.0
139,7074,-6.67361194302843,73,0.010000000000000009,0.614522931510455,0,1,0.0
140,7107,18.608615688120583,33,0.010000000000000009,0.5914539107770631,1,0,0.0
141,7207,8.863703647832226,100,0.010000000000000009,0.5700266298651695,0,0,0.0
142,7307,2.6845570728271198,100,0.010000000000000009,0.5863239005208015,0,0,0.0
143,7407,3.079683082123609,100,0.010000000000000009,0.5473570600152016,0,0,0.0
144,7507,3.8457086649779626,100,0.010000000000000009,0.5276838180422783,0,0,0.0
145,7560,21.81737996757557,53,0.010000000000000009,0.6088522059737511,1,0,0.0
146,7660,2.0342256578043427,100,0.010000000000000009,0.640880610048771,0,0,0.0
147,7760,-1.177899568459757,100,0.010000000000000009,0.5821259540319442,0,0,0.0
