Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
1,50,-85.46598027240998,50,0.95149,0.0,0,0
2,100,10.597759371692927,50,0.90199,0.0,0,0
3,103,-52.09739861793744,3,0.89902,0.0,0,1
4,118,-63.11666917752984,15,0.88417,0.0,0,1
5,168,50.07279509863849,50,0.83467,0.0,0,0
6,196,-100.98983588797418,28,0.8069500000000001,0.0,0,1
7,246,64.02769809851178,50,0.75745,0.0,0,0
8,274,-115.391704953809,28,0.72973,0.0,0,1
9,288,-49.55051114192255,14,0.71587,0.0,0,1
10,297,-63.68240120958461,9,0.70696,0.0,0,1
11,301,-56.27287345893422,4,0.7030000000000001,0.0,0,1
12,346,-168.03915500978633,45,0.65845,0.0,0,1
13,358,-49.84071098880665,12,0.6465700000000001,0.0,0,1
14,369,-77.72109857967659,11,0.63568,0.0,0,1
15,388,143.44133492197517,19,0.61687,0.0,1,0
16,424,-131.5280212362842,36,0.58123,0.0,0,1
17,451,-109.64576611183658,27,0.5545,0.0,0,1
18,494,-129.89202895791595,43,0.51193,0.0,0,1
19,544,25.06568409670532,50,0.46243,0.0,0,0
20,594,-12.739315424820054,50,0.41293,0.0,0,0
21,599,-60.01007704394701,5,0.40798,0.0,0,1
22,607,-71.62048360547732,8,0.40005999999999997,0.0,0,1
23,622,-90.13872554402363,15,0.38521000000000005,0.0,0,1
24,626,-51.76887529235915,4,0.38125,0.0,0,1
25,664,-114.96196002228608,38,0.34363,0.0,0,1
26,674,-67.00882721970578,10,0.33372999999999997,0.0,0,1
27,692,-97.88211627246793,18,0.31591,0.0,0,1
28,702,124.39441044458829,10,0.30601,0.0,1,0
29,752,10.609368716717261,50,0.25651,0.0,0,0
30,759,113.67730278244964,7,0.24958000000000002,0.0,1,0
31,795,-150.1043712167588,36,0.21394000000000002,0.0,0,1
32,831,-9.963728803694366,36,0.17830000000000001,0.0,0,1
33,846,-94.756813541096,15,0.16344999999999998,0.0,0,1
34,888,-106.6718040109204,42,0.12187000000000003,0.0,0,1
35,892,-53.78163492885316,4,0.11790999999999996,0.0,0,1
36,942,-55.290013640126574,50,0.06841000000000008,0.0,0,0
37,979,-117.52238904013326,37,0.03178000000000003,0.0,0,1
38,1010,-139.06361212752603,31,0.010000000000000009,0.0,0,1
