Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
1,18,-75.89762454140018,18,0.991585,0.0,0,1
2,41,-54.867162432075716,23,0.9802,0.0,0,1
3,60,-26.79645261203008,19,0.970795,0.0,0,1
4,81,-25.504216772454843,21,0.9604,0.0,0,1
5,105,-82.48996298363231,24,0.94852,0.0,0,1
6,123,-27.125603871881605,18,0.9396100000000001,0.0,0,1
7,168,-94.17445313029214,45,0.917335,0.0,0,1
8,210,-22.539847527056104,42,0.896545,0.0,0,1
9,234,-67.59710640232308,24,0.884665,0.0,0,1
10,252,-67.58633130505977,18,0.8757550000000001,0.0,0,1
11,272,-73.72384501650455,20,0.865855,0.0,0,1
12,301,-94.20411676922106,29,0.8515,0.0,0,1
13,320,-33.08082936236989,19,0.842095,0.0,0,1
14,390,-157.57629018147964,70,0.807445,0.0,0,1
15,411,-50.90233457404726,21,0.79705,0.0,0,1
16,459,-109.15583458210145,48,0.77329,0.0,0,1
17,478,-80.433500814428,19,0.763885,0.0,0,1
18,494,-66.24434143612741,16,0.755965,0.0,0,1
19,518,-67.49637744321788,24,0.744085,0.0,0,1
20,537,-82.77065417045125,19,0.73468,0.0,0,1
21,559,-15.688252503136901,22,0.7237899999999999,0.0,0,1
22,601,-97.05509716776845,42,0.7030000000000001,0.0,0,1
23,644,-91.47808333396132,43,0.6817150000000001,0.0,0,1
24,665,-85.78507960785734,21,0.6713199999999999,0.0,0,1
25,699,-66.20392912965056,34,0.65449,0.0,0,1
26,724,-24.202937748130875,25,0.642115,0.0,0,1
27,773,-145.28641449538168,49,0.6178600000000001,0.0,0,1
28,828,-103.85351697850581,55,0.590635,0.0,0,1
29,883,-117.42861121702484,55,0.56341,0.0,0,1
30,951,-159.1839595788714,68,0.5297499999999999,0.0,0,1
31,1004,-31.80126942069311,53,0.503515,0.0,0,1
32,1026,-39.39324590260713,22,0.4926250000000001,0.0,0,1
33,1048,-36.35124954462719,22,0.481735,0.0,0,1
34,1064,-45.181065633677306,16,0.473815,0.0,0,1
35,1103,-18.51964917322436,39,0.45450999999999997,0.0,0,1
36,1122,-84.60786763631695,19,0.445105,0.0,0,1
37,1160,-39.72646762990845,38,0.426295,0.0,0,1
38,1177,-78.20332351250504,17,0.41788000000000003,0.0,0,1
39,1198,-76.6404312372585,21,0.407485,0.0,0,1
40,1236,-38.29095186710636,38,0.388675,0.0,0,1
41,1275,-133.38294688127763,39,0.36937,0.0,0,1
