Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success
1,100,-22.584997785118706,100,0.97525,0.0,0
2,200,-16.506568442099503,100,0.9505,0.0,0
3,282,254.6557704604466,82,0.930205,0.0,0
4,362,-159.59042668612992,80,0.910405,0.0,0
5,462,-11.60276753841803,100,0.885655,0.0,0
6,562,-5.54827933907149,100,0.860905,0.0,0
7,662,-19.90755860275703,100,0.836155,0.0,0
8,762,188.45099526198683,100,0.8114049999999999,0.0,0
9,862,-22.151095103209478,100,0.786655,0.0,0
