Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
1,27,-68.45971451125463,27,0.98713,0.0,0,1
2,57,-53.711654993321446,30,0.97228,0.0,0,1
3,60,-50.457916357631,3,0.970795,0.0,0,1
4,110,-7.740737729278414,50,0.946045,0.0,0,0
5,160,-8.938050182710814,50,0.921295,0.0,0,0
6,185,-79.59241980661213,25,0.90892,0.0,0,1
7,191,-55.0705270453254,6,0.90595,0.0,0,1
8,241,9.10116011009215,50,0.8812,0.0,0,0
9,256,-50.601627574431326,15,0.873775,0.0,0,1
10,262,-52.35447401361929,6,0.870805,0.0,0,1
11,266,-51.72462064819904,4,0.868825,0.0,0,1
12,316,-26.086899786242935,50,0.844075,0.0,0,0
13,323,-54.25102436420344,7,0.84061,0.0,0,1
14,340,-68.08240839158019,17,0.832195,0.0,0,1
15,346,-53.57170883718188,6,0.829225,0.0,0,1
16,396,-28.99279638942839,50,0.804475,0.0,0,0
17,425,-79.65901122641847,29,0.79012,0.0,0,1
18,456,-80.77942407512995,31,0.774775,0.0,0,1
19,506,23.52234931396127,50,0.7500249999999999,0.0,0,0
20,512,-49.853156140423955,6,0.747055,0.0,0,1
21,518,-51.222351682750464,6,0.744085,0.0,0,1
22,568,9.919245987506896,50,0.7193350000000001,0.0,0,0
23,582,-66.10361485333628,14,0.712405,0.0,0,1
24,610,-83.4171690715439,28,0.698545,0.0,0,1
25,649,-98.06884115120127,39,0.6792400000000001,0.0,0,1
26,668,-54.402829753124124,19,0.669835,0.0,0,1
27,691,-66.6947215759237,23,0.65845,0.0,0,1
28,703,107.47564562162952,12,0.65251,0.0,1,0
29,719,-68.38740026801997,16,0.64459,0.0,0,1
30,735,-51.563648767498464,16,0.6366700000000001,0.0,0,1
31,782,-89.12803766076237,47,0.613405,0.0,0,1
32,829,-43.47531031068361,47,0.59014,0.0,0,1
33,833,-50.95939916779878,4,0.58816,0.0,0,1
34,883,-25.85308804534128,50,0.56341,0.0,0,0
35,897,-59.064845919125574,14,0.55648,0.0,0,1
36,947,-9.506365559353744,50,0.53173,0.0,0,0
37,962,111.63519101370366,15,0.524305,0.0,1,0
38,993,-74.88775060684654,31,0.5089600000000001,0.0,0,1
39,1036,-75.57490295010025,43,0.4876750000000001,0.0,0,1
40,1056,-52.87872439405606,20,0.47777500000000006,0.0,0,1
41,1083,-67.6207440909402,27,0.46441,0.0,0,1
42,1109,-63.117642070556286,26,0.45153999999999994,0.0,0,1
43,1159,-17.378399655387707,50,0.42679,0.0,0,0
